korean,english,alt,situation,note,category
면접 준비 어떻게 하고 있어?,How are you preparing for the interview?,What's your interview prep strategy?,면접,interview prep = 면접 준비,면접
면접에서 예상 질문 리스트 좀 만들어봐,Make a list of expected interview questions.,Prep a list of likely questions they'll ask.,면접,expected questions = 예상 질문,면접
면접관한테 좋은 첫인상을 남기는 게 중요해,Making a good first impression on the interviewer is key.,First impressions really matter in interviews.,면접,first impression = 첫인상,면접
화상 면접이라 배경이랑 조명 신경 써야 해,It's a video interview so pay attention to your background and lighting.,Make sure your setup looks professional for the virtual interview.,면접,virtual interview = 화상 면접. setup = 환경 설정,면접
면접 후에 감사 이메일 보내는 게 좋아,It's a good idea to send a thank-you email after the interview.,Following up with a thank-you note shows professionalism.,면접,thank-you note = 감사 이메일. follow up = 후속 조치,면접
그룹 면접이라 긴장이 더 돼,It's a group interview so I'm even more nervous.,Panel interviews make me way more anxious.,면접,group / panel interview = 그룹/패널 면접,면접
케이스 면접 준비 많이 해야 할 것 같아,I think I need to do a lot of case interview prep.,Case studies are a big part of their process so study up.,면접,case interview = 케이스 면접 (컨설팅 등),면접
면접 때 연봉 얘기 먼저 꺼내도 돼?,Is it okay to bring up salary first in the interview?,Should I mention compensation during the interview?,면접,bring up = 꺼내다. compensation = 보상/급여,면접
인성 면접이랑 실무 면접 따로 있대,There are separate behavioral and technical interviews.,They do a cultural fit round and a skills-based round.,면접,behavioral = 인성. technical = 실무. cultural fit = 문화 적합성,면접
면접 복장은 비즈니스 캐주얼이면 될까?,Is business casual appropriate for the interview?,Would smart casual be okay or should I go full formal?,면접,business casual = 비즈니스 캐주얼. smart casual = 세미 캐주얼,면접
연봉 인상 요청하려면 근거 자료가 있어야 해,You need supporting data if you want to ask for a raise.,Come prepared with evidence when negotiating your salary.,연봉,supporting data = 근거 자료. evidence = 증거,연봉
시장 평균 연봉이랑 비교해봤어?,Have you compared it with the market average salary?,Did you benchmark your pay against industry standards?,연봉,market average = 시장 평균. benchmark = 벤치마킹하다,연봉
기본급 외에 성과급 비율이 어떻게 돼?,What's the ratio of base pay to performance bonuses?,How much of the total comp is variable pay?,연봉,base pay = 기본급. variable pay = 변동 급여/성과급,연봉
연봉 테이블이 투명하게 공개되면 좋겠어,I wish the salary bands were more transparent.,It'd be nice if pay scales were publicly shared.,연봉,salary bands / pay scales = 급여 등급표,연봉
세전 연봉이랑 세후 실수령액 차이가 크네,"The gap between gross and net salary is huge.",There's a big difference between pre-tax and take-home pay.,연봉,gross = 세전. net / take-home = 세후 실수령,연봉
복리후생까지 포함하면 총 보상 패키지가 괜찮아,The total compensation package is decent when you include benefits.,Factor in the perks and the total comp isn't bad.,연봉,total compensation = 총 보상. perks = 복리후생,연봉
연봉 동결이면 사실상 삭감이나 마찬가지야,A salary freeze is essentially a pay cut in real terms.,No raise with inflation means you're earning less.,연봉,salary freeze = 연봉 동결. in real terms = 실질적으로,연봉
호봉제라서 매년 자동으로 올라가,It's a seniority-based pay system so it goes up automatically each year.,Pay increases are automatic based on years of service here.,연봉,seniority-based = 호봉제. years of service = 근속 연수,연봉
스톡옵션 베스팅 기간이 4년이래,The stock option vesting period is four years.,Equity vests over a four-year cliff.,연봉,vesting period = 베스팅 기간. cliff = 최소 근무 기간,연봉
올해 보너스 몇 퍼센트 나왔어?,What percentage was the bonus this year?,How much did we get for the annual bonus?,연봉,annual bonus = 연간 보너스,연봉
승진 심사 기준이 뭔지 정확히 모르겠어,I'm not entirely sure what the promotion review criteria are.,I don't have a clear picture of what it takes to get promoted.,승진,promotion review = 승진 심사. criteria = 기준,승진
승진하려면 성과만으로는 안 되고 리더십도 봐,Performance alone isn't enough for promotion. They also look at leadership.,You need both results and leadership qualities to move up.,승진,leadership qualities = 리더십 자질. move up = 승진하다,승진
동기 중에 나만 아직 승진 못 했어,I'm the only one in my cohort who hasn't been promoted yet.,Everyone who started with me has moved up except me.,승진,cohort = 동기/같은 기수. move up = 승진하다,승진
승진 누락되면 너무 속상하지 않아?,Doesn't it sting when you get passed over for promotion?,Being overlooked for a promotion is really demoralizing.,승진,get passed over = 누락되다. demoralizing = 사기를 꺾는,승진
매니저급으로 올라가려면 뭘 더 해야 해?,What more do I need to do to get to the manager level?,What does it take to move into a management role?,승진,manager level = 매니저급. management role = 관리직,승진
진급하면 업무 범위가 확 달라져,Once you get promoted your scope of work changes dramatically.,Moving up means a completely different set of responsibilities.,승진,scope of work = 업무 범위. dramatically = 크게,승진
직급은 올랐는데 급여 인상은 미미해,I got promoted but the pay bump was minimal.,The title change came with a barely noticeable raise.,승진,pay bump = 급여 인상. minimal = 미미한,승진
승진 면접 준비 어떻게 했어?,How did you prepare for the promotion interview?,What was your approach for the promotion panel?,승진,promotion interview / panel = 승진 면접/심사,승진
올해 승진 TO가 몇 명이래?,How many promotion slots are there this year?,What's the headcount for promotions this cycle?,승진,promotion slots = 승진 TO(정원). headcount = 인원수,승진
팀장으로 승진하면 관리 업무가 많아져서 실무를 못 해,If I get promoted to team lead I'll be doing more managing and less hands-on work.,Moving to management means less time doing actual work.,승진,hands-on = 실무의. management = 관리직,승진
퇴사할 때 인수인계 잘 해놓고 가야 해,Make sure you do a thorough handover before you leave.,Don't leave without a proper transition plan.,퇴사,thorough handover = 철저한 인수인계,퇴사
퇴사 사유를 어떻게 말하면 좋을까?,How should I phrase my reason for leaving?,What's the best way to explain why I'm resigning?,퇴사,reason for leaving = 퇴사 사유. resign = 사직하다,퇴사
퇴사 후 공백기에 뭐 할 계획이야?,What are you planning to do during your career break?,Got any plans for the gap between jobs?,퇴사,career break = 경력 공백기. gap between jobs = 이직 공백,퇴사
사직서 양식이 따로 있어?,Is there a specific resignation letter format?,Do we have a template for the resignation letter?,퇴사,resignation letter = 사직서,퇴사
퇴사 면담에서 솔직하게 다 말할 거야?,Are you going to be completely honest in the exit interview?,Will you hold back or speak your mind at the exit interview?,퇴사,exit interview = 퇴직 면담. speak your mind = 솔직히 말하다,퇴사
마지막 날 팀원들한테 간식이라도 사갈까?,Should I bring snacks for the team on my last day?,I'm thinking of treating the team on my final day.,퇴사,treat = 대접하다. final day = 마지막 날,퇴사
잔여 연차 정산은 어떻게 돼?,How are unused PTO days settled upon resignation?,What happens to my remaining leave balance when I quit?,퇴사,unused PTO = 잔여 연차. settle = 정산하다,퇴사
퇴사 후에도 비밀유지 의무가 있어,You still have confidentiality obligations after you leave.,The NDA is still in effect even after resignation.,퇴사,confidentiality obligations = 비밀유지 의무. NDA = 비밀유지계약,퇴사
원만하게 퇴사하는 게 중요해 업계가 좁으니까,It's important to leave on good terms. The industry is small.,Don't burn bridges. You never know when paths will cross again.,퇴사,leave on good terms = 원만하게 떠나다. burn bridges = 관계를 끊다,퇴사
퇴직금 산정 기준이 어떻게 되나요?,How is the severance pay calculated?,What's the formula for calculating severance?,퇴사,severance pay = 퇴직금. calculate = 산정하다,퇴사
입사 첫날인데 긴장돼 뭘 준비하면 좋을까?,It's my first day and I'm nervous. What should I prepare?,Any tips for my first day on the job?,입사,first day = 첫 출근. tips = 조언,입사
입사 서류 다 제출했어?,Did you submit all the onboarding documents?,Have you turned in all the new hire paperwork?,입사,onboarding documents = 입사 서류. paperwork = 서류,입사
신입 오리엔테이션이 언제야?,When is the new employee orientation?,What day is the onboarding session?,입사,orientation = 오리엔테이션. onboarding session = 입사 교육,입사
사수가 누군지 알아? 누구한테 물어봐야 해?,Do you know who your mentor is? Who should you ask?,Have they assigned you a buddy or senior to show you the ropes?,입사,mentor / buddy = 사수. show the ropes = 업무를 알려주다,입사
사원증은 언제 나와?,When will I get my employee ID?,How long does it take to get the badge?,입사,employee ID / badge = 사원증,입사
입사 동기들이랑 친해지면 좋아 도움 많이 돼,"Try to get close with your cohort. It really helps.",Building relationships with your fellow new hires pays off.,입사,cohort = 동기. pays off = 보상이 되다,입사
수습 기간 동안 평가 기준이 뭐야?,What are the evaluation criteria during the probation period?,How will I be assessed during my trial period?,입사,probation / trial period = 수습 기간,입사
처음 3개월이 제일 중요해 인상을 잘 남겨,The first three months are crucial. Make a strong impression.,Your first 90 days set the tone. Show them what you've got.,입사,first 90 days = 첫 90일 (미국 기업 관행). set the tone = 분위기를 결정하다,입사
시스템 계정 발급 신청했어?,Have you requested your system account setup?,Did you apply for access to the internal systems?,입사,system account = 시스템 계정. access = 접근 권한,입사
입사 축하해! 적응 잘 하고 있어?,Congratulations on the new job! How are you settling in?,Welcome aboard! Are you adjusting okay?,입사,welcome aboard = 환영해. settling in = 적응하는,입사
팀워크가 좋아야 프로젝트가 잘 돌아가,Good teamwork is what makes a project run smoothly.,Projects only succeed when the team works well together.,팀워크,teamwork = 팀워크. run smoothly = 순조롭게 돌아가다,팀워크
혼자 다 하려고 하지 말고 팀원한테 분배해,Don't try to do everything yourself. Delegate to the team.,Share the load with your teammates instead of shouldering it all.,팀워크,delegate = 위임하다. share the load = 부담을 나누다,팀워크
서로 의견이 다를 때 어떻게 조율해?,How do you reconcile different opinions within the team?,What's the best way to align when teammates disagree?,팀워크,reconcile = 조율하다. align = 맞추다/합의하다,팀워크
팀 분위기가 좀 안 좋아 사기가 떨어진 것 같아,The team morale seems low. The vibe isn't great.,Team spirit is down. I think people are a bit burnt out.,팀워크,morale = 사기. team spirit = 팀 정신. burnt out = 지친,팀워크
역할 분담이 불공평한 것 같아 조정이 필요해,The workload distribution feels unfair. We need to rebalance.,Some people are doing way more than others. Let's even things out.,팀워크,workload distribution = 업무 분배. even out = 균등하게 하다,팀워크
팀 내 소통이 부족해서 실수가 생기는 거야,Miscommunication within the team is causing errors.,The lack of internal communication is leading to mistakes.,팀워크,miscommunication = 소통 부재. internal communication = 내부 소통,팀워크
다른 팀이랑 협업할 때 창구를 하나로 통일하자,"When collaborating with other teams, let's have a single point of contact.",Let's designate one liaison for cross-team communication.,팀워크,point of contact = 연락 창구. liaison = 연락 담당자,팀워크
팀 회고 때 서로 칭찬도 하고 개선점도 나누자,"During the team retro, let's share both praise and constructive feedback.",Let's make the retrospective a mix of kudos and improvement areas.,팀워크,retro = retrospective. kudos = 칭찬,팀워크
신입한테 좀 더 관심 가져줘 적응이 어려워 보여,Pay more attention to the new hire. They seem to be struggling.,The newbie looks like they could use some guidance.,팀워크,pay attention = 관심을 기울이다. guidance = 안내/지도,팀워크
우리 팀은 서로 백업이 잘 돼서 좋아,I like that our team backs each other up well.,We've got great coverage on our team. Everyone supports each other.,팀워크,back each other up = 서로 백업하다. coverage = 커버/지원,팀워크
리더는 방향을 제시해야 해 시키는 것만 하면 안 돼,A leader needs to set the direction not just give orders.,Leadership is about vision not just delegation.,리더십,set the direction = 방향을 제시하다. vision = 비전,리더십
팀원들의 의견을 경청하는 게 좋은 리더의 기본이야,Listening to your team members is the foundation of good leadership.,Good leaders make people feel heard.,리더십,listen / feel heard = 경청하다/의견이 반영된다고 느끼다,리더십
마이크로매니징 좀 그만해줬으면 좋겠어,I wish they'd stop micromanaging.,I'd appreciate a bit more autonomy. The micromanagement is stifling.,리더십,micromanaging = 마이크로매니징. autonomy = 자율성. stifling = 숨막히는,리더십
리더가 솔선수범해야 팀이 따라가지,"When the leader leads by example, the team follows.",Teams rally behind leaders who walk the talk.,리더십,lead by example = 솔선수범. walk the talk = 말한 대로 행동하다,리더십
피드백을 줄 때는 구체적으로 해야 효과가 있어,"Feedback needs to be specific to be effective.",Vague feedback isn't helpful. Be precise about what needs to change.,리더십,specific = 구체적인. precise = 정확한,리더십
팀원한테 권한을 위임하면 성장 기회가 돼,Delegating authority to team members gives them room to grow.,Empowering your team creates development opportunities.,리더십,delegate authority = 권한 위임. empower = 권한 부여하다,리더십
좋은 리더는 공은 팀에게 돌리고 책임은 본인이 져,A good leader gives credit to the team and takes the blame.,Great leaders share the glory and own the failures.,리더십,give credit = 공을 돌리다. take the blame = 책임지다,리더십
팀원 한 명 한 명의 강점을 파악해야 해,You need to identify each team member's strengths.,Know what each person brings to the table.,리더십,strengths = 강점. brings to the table = 기여하는 바,리더십
갈등이 생겼을 때 빨리 중재해야 해,When conflict arises you need to mediate quickly.,Don't let tensions fester. Address them head-on.,리더십,mediate = 중재하다. fester = 곪다. head-on = 정면으로,리더십
1대1 면담을 정기적으로 해야 팀원 상태를 알 수 있어,"Regular one-on-ones help you stay in tune with your team.",Consistent check-ins are essential for understanding your people.,리더십,one-on-one = 1대1 면담. stay in tune = 상태를 파악하다,리더십
피드백 받을 때 방어적으로 반응하지 마,Don't get defensive when receiving feedback.,Try to take criticism constructively instead of getting defensive.,피드백,defensive = 방어적인. constructively = 건설적으로,피드백
긍정적인 피드백도 중요해 칭찬에 인색하지 마,Positive feedback matters too. Don't be stingy with praise.,Recognition goes a long way. Make sure to acknowledge good work.,피드백,stingy = 인색한. recognition = 인정/칭찬,피드백
피드백은 행동에 초점을 맞춰야지 인격을 비판하면 안 돼,"Focus feedback on behavior, not the person.",Critique the work not the individual.,피드백,critique = 비평하다. behavior = 행동,피드백
샌드위치 피드백 기법 알아? 긍정-부정-긍정 순서로,Do you know the sandwich method? Positive-negative-positive.,Try wrapping the criticism between two compliments.,피드백,sandwich method = 샌드위치 기법 (피드백 방식),피드백
즉각적인 피드백이 효과적이야 나중에 하면 임팩트가 떨어져,Immediate feedback is more effective. Delayed feedback loses impact.,Give feedback in the moment. Waiting too long dilutes the message.,피드백,immediate = 즉각적인. dilute = 희석시키다,피드백
솔직한 피드백 고마워 진짜 도움이 됐어,Thanks for the honest feedback. It really helped.,I appreciate the candid input. It made a real difference.,피드백,candid = 솔직한. input = 의견/피드백,피드백
피드백을 요청하는 것도 능력이야,Asking for feedback is a skill in itself.,Proactively seeking feedback shows maturity.,피드백,proactively = 능동적으로. maturity = 성숙함,피드백
이번 리뷰에서 구체적인 액션 플랜을 세우자,Let's create a concrete action plan from this review.,Let's turn the feedback into specific next steps.,피드백,action plan = 행동 계획. concrete = 구체적인,피드백
부정적인 피드백 전달하기가 참 어렵다,Delivering negative feedback is really difficult.,It's tough to give someone critical feedback without hurting them.,피드백,deliver feedback = 피드백을 전달하다. critical = 비판적인,피드백
피드백 반영한 수정본 내일까지 보내줄게,I'll send the revised version with your feedback incorporated by tomorrow.,The updated draft reflecting your notes will be ready by tomorrow.,피드백,revised version = 수정본. incorporate = 반영하다,피드백
인사고과 등급이 S A B C D 중에 뭐 받았어?,What grade did you get on your performance review? S A B C or D?,What was your performance rating this cycle?,성과평가,performance rating = 성과 등급,성과평가
상대평가라서 경쟁이 치열해,It's a relative grading system so the competition is fierce.,Forced ranking makes it really competitive.,성과평가,relative grading = 상대평가. forced ranking = 강제 배분,성과평가
성과 평가에 정량적 지표만 반영하면 안 돼,Performance evaluations shouldn't rely solely on quantitative metrics.,There's more to performance than just the numbers.,성과평가,quantitative metrics = 정량적 지표. solely = 오로지,성과평가
평가 결과에 이의가 있으면 어디에 말해야 해?,Where do I go if I want to dispute my evaluation results?,What's the process for appealing my review score?,성과평가,dispute = 이의 제기하다. appeal = 항소/이의 제기,성과평가
팀 기여도를 어떻게 측정하지?,How do you measure individual contributions to the team?,What metrics do we use to assess team contribution?,성과평가,contribution = 기여. assess = 평가하다,성과평가
동료 평가 비중이 몇 퍼센트야?,What percentage of the evaluation is based on peer reviews?,How much weight do peer assessments carry?,성과평가,peer review = 동료 평가. weight = 비중,성과평가
성과가 좋으면 인센티브가 얼마나 차이 나?,How much of a difference in incentives is there based on performance?,What's the bonus gap between top and average performers?,성과평가,incentive = 인센티브. top performer = 최고 성과자,성과평가
지난 분기 성과 리뷰 미팅 잡혀 있어?,Is the last quarter's performance review meeting scheduled?,When is the quarterly performance check-in?,성과평가,quarterly = 분기별. check-in = 점검 미팅,성과평가
업적 평가서에 뭘 넣어야 할지 모르겠어,I'm not sure what to include in my achievement report.,I'm drawing a blank on what to put in my performance writeup.,성과평가,achievement report = 업적 평가서. draw a blank = 떠오르지 않다,성과평가
평가 면담 때 커리어 방향도 같이 얘기하고 싶어,I'd like to discuss my career direction during the review meeting too.,Can we also talk about career pathing in my evaluation?,성과평가,career direction / pathing = 커리어 방향/경로,성과평가
출장 갈 때 여권 유효기간 확인했어?,Did you check your passport expiration date before the trip?,Make sure your passport is still valid for the business trip.,출장,passport expiration = 여권 만료일,출장
출장 중에 현지 음식이 안 맞아서 고생했어,I had a rough time with the local food during the trip.,The food on the business trip didn't agree with me.,출장,didn't agree with me = 안 맞았다 (음식). rough time = 힘든 시간,출장
해외 출장이라 시차 적응이 힘들어,The jet lag from the international trip is killing me.,I'm struggling with the time difference from the overseas trip.,출장,jet lag = 시차 피로. time difference = 시차,출장
출장 일정이 너무 빡빡해서 쉴 틈이 없었어,The trip schedule was so packed there was no downtime.,I didn't have a moment to breathe on that business trip.,출장,packed = 빡빡한. downtime = 쉬는 시간,출장
공항 라운지 이용권 회사에서 지원해줘?,Does the company provide airport lounge access?,Can I use the corporate account for lounge access?,출장,lounge access = 라운지 이용. corporate account = 법인 계정,출장
출장 복귀하면 바로 보고서 제출해야 해?,Do I have to submit the report right after I get back?,Is the trip report due immediately upon return?,출장,upon return = 복귀 즉시,출장
출장 중에 노트북 분실했어 어떡하지?,I lost my laptop during the business trip. What do I do?,My work laptop went missing on the trip. Who do I report this to?,출장,lost / went missing = 분실한. report = 신고하다,출장
현지에서 통역사가 필요한데 회사에서 지원 가능해?,I need an interpreter on-site. Can the company arrange one?,Is there budget for a local translator during the trip?,출장,interpreter / translator = 통역사/번역사. on-site = 현지,출장
출장비 카드 결제 명세서 제출해야 해?,Do I need to submit the card statement for trip expenses?,Should I turn in my credit card receipts for reimbursement?,출장,card statement = 카드 명세서. reimbursement = 환급,출장
다음 출장은 화상으로 대체할 수 있을까?,Can we replace the next trip with a virtual meeting?,Could we do the next one remotely instead of traveling?,출장,replace with = ~로 대체하다. remotely = 원격으로,출장
거래처 담당자가 바뀌었다는데 인사 메일 보내야 하나?,The contact at our partner company changed. Should I send an introductory email?,Our client rep changed. Do I need to reach out and introduce myself?,거래처,contact person = 담당자. introductory = 소개의,거래처
거래처에서 납기 연장을 요청했어,The vendor is asking for a delivery extension.,Our supplier wants to push back the delivery date.,거래처,delivery extension = 납기 연장. supplier = 공급업체,거래처
거래처 관계 유지가 중요해 정기적으로 연락해,Maintaining vendor relationships is important. Stay in touch regularly.,Keep up regular communication with our partners.,거래처,vendor relationship = 거래처 관계. stay in touch = 연락하다,거래처
거래처에서 클레임이 들어왔는데 어떻게 대응하지?,We received a complaint from a partner. How should we respond?,The vendor filed a claim. What's our response strategy?,거래처,complaint / claim = 클레임. response strategy = 대응 전략,거래처
새로운 거래처 발굴이 필요해,We need to find new business partners.,It's time to source new vendors.,거래처,source = 발굴하다. business partners / vendors = 거래처,거래처
거래처 미팅에 선물 챙겨가는 게 좋을까?,Should I bring a gift to the partner meeting?,Is it appropriate to bring a small gift for the client?,거래처,appropriate = 적절한. gift = 선물,거래처
거래처 평가를 연 1회 해야 해,We need to do an annual vendor assessment.,Supplier evaluations should be conducted once a year.,거래처,vendor assessment = 거래처 평가. conduct = 실시하다,거래처
거래처에서 가격 인상을 통보했어,"The vendor notified us of a price increase.",Our supplier just hit us with a rate hike.,거래처,price increase = 가격 인상. rate hike = 요금 인상,거래처
장기 거래처니까 좀 더 유연하게 대응하자,They're a long-term partner so let's be more flexible.,Given our long relationship with them we should be accommodating.,거래처,long-term partner = 장기 거래처. accommodating = 유연한,거래처
거래처 실사 일정 잡았어?,Have you scheduled the vendor audit?,When is the on-site inspection of the supplier?,거래처,vendor audit = 거래처 실사. on-site inspection = 현장 실사,거래처
마감이 내일인데 아직 반도 못 끝냈어,The deadline is tomorrow and I'm not even halfway done.,It's due tomorrow and I've barely made a dent.,마감,make a dent = 진전을 보이다. barely = 겨우,마감
마감 전날에 항상 야근이야,I always end up working late the night before a deadline.,Deadline eve is guaranteed overtime for me.,마감,deadline eve = 마감 전날. overtime = 야근,마감
마감 연장 가능한지 한번 물어볼게,Let me ask if we can get an extension on the deadline.,I'll check if pushing the due date is an option.,마감,extension = 연장. due date = 마감일,마감
이 마감은 절대 못 미뤄 클라이언트 약속이야,This deadline is non-negotiable. We promised the client.,There's zero flexibility on this one. The client is expecting it.,마감,non-negotiable = 협상 불가. flexibility = 유연성,마감
마감에 쫓기면 퀄리티가 떨어져,Rushing to meet deadlines compromises quality.,The quality suffers when we're under time pressure.,마감,compromise quality = 품질이 떨어지다. time pressure = 시간 압박,마감
중간 마감이라도 잡자 최종 마감 전에,Let's set a mid-point deadline before the final due date.,We should have an interim milestone to stay on track.,마감,interim milestone = 중간 마감. on track = 순조롭게,마감
마감 지키려면 밤새야 할 수도 있어,We might have to pull an all-nighter to meet the deadline.,An all-nighter might be the only way to finish on time.,마감,pull an all-nighter = 밤새다,마감
마감일 변경되면 관련 부서에 바로 공유해줘,If the deadline changes notify all relevant departments immediately.,Any shifts in the due date need to be communicated right away.,마감,relevant departments = 관련 부서. communicate = 공유/전달하다,마감
이번 마감은 무리 없이 맞출 수 있을 것 같아,I think we can comfortably meet this deadline.,We should be able to hit this due date without any issues.,마감,comfortably = 무리 없이. hit the deadline = 마감을 맞추다,마감
마감 직전에 항상 문제가 터지더라,Issues always pop up right before the deadline.,Something always goes wrong at the last minute.,마감,pop up = 갑자기 나타나다. at the last minute = 마감 직전에,마감
야근 수당이 안 나오면 무슨 의미가 있어,What's the point of overtime if there's no extra pay?,Unpaid overtime is basically exploitation.,야근,unpaid overtime = 무급 야근. exploitation = 착취,야근
오늘도 야근이야 이번 주 벌써 세 번째야,I'm working late again. That's the third time this week.,Another late night. This is getting ridiculous.,야근,working late = 야근. ridiculous = 말도 안 되는,야근
야근하면 택시비라도 나오나?,Do we at least get taxi fare for working late?,Is there a transportation allowance for overtime?,야근,taxi fare = 택시비. transportation allowance = 교통비 지원,야근
야근 문화를 바꿔야 해 효율적으로 일하자,We need to change the overtime culture. Let's work smarter not harder.,The late-night culture has to go. Efficiency should come first.,야근,work smarter = 더 똑똑하게 일하다. efficiency = 효율성,야근
야근 대신 내일 아침 일찍 오는 건 어때?,How about coming in early tomorrow instead of staying late?,What if I start early in the morning rather than doing overtime?,야근,come in early = 일찍 출근. rather than = ~대신,야근
야근밥 뭐 먹을까? 배달 시킬까?,What should we eat for our overtime meal? Want to order delivery?,Let's order food for the late shift. What are you in the mood for?,야근,overtime meal = 야근 식사. late shift = 늦은 근무,야근
매일 야근하면 건강에 안 좋아 쉬엄쉬엄해,Working overtime every day is bad for your health. Take it easy.,Chronic overtime will catch up with you. Pace yourself.,야근,chronic = 만성적인. pace yourself = 속도 조절하다,야근
야근하고 나면 다음 날 컨디션이 최악이야,After working late my condition the next day is terrible.,I'm always wrecked the morning after overtime.,야근,wrecked = 망가진. condition = 컨디션,야근
강제 야근은 아닌데 분위기상 안 갈 수가 없어,"It's not mandatory overtime, but the atmosphere makes it hard to leave.",Technically it's voluntary but peer pressure keeps you at your desk.,야근,mandatory = 의무적인. peer pressure = 동료 압박,야근
야근 줄이려면 업무 효율을 높여야 해,To reduce overtime we need to improve work efficiency.,Cutting down on late nights starts with better time management.,야근,work efficiency = 업무 효율. time management = 시간 관리,야근
재택근무 시작할 때 출근 체크 어떻게 해?,How do I clock in when I start working from home?,What's the check-in process for remote work days?,재택근무,clock in = 출근 체크. check-in = 출석,재택근무
재택할 때 집중하려면 전용 공간이 필요해,You need a dedicated workspace to focus when working from home.,Having a separate home office space makes a huge difference.,재택근무,dedicated workspace = 전용 공간. home office = 재택 사무실,재택근무
재택인데 갑자기 출근하라고 하면 너무 불편해,Being called into the office suddenly when you're WFH is really inconvenient.,Last-minute requests to come in during remote days are frustrating.,재택근무,called in = 출근 요청. last-minute = 직전의,재택근무
재택근무 일수가 줄어든다는 소문이 있어,Rumor has it remote work days are going to be cut.,I heard they might reduce the number of WFH days.,재택근무,cut / reduce = 줄이다. rumor has it = 소문에 의하면,재택근무
집에서 일하면 퇴근 시간 구분이 안 돼,Working from home makes it hard to separate work and personal time.,The line between work and life gets blurry when you WFH.,재택근무,separate = 구분하다. blurry = 흐릿한,재택근무
재택할 때 화상회의가 너무 많아서 카메라 피로가 심해,Too many video calls during WFH causes serious camera fatigue.,Zoom fatigue is real when you're remote all day.,재택근무,camera fatigue / Zoom fatigue = 화상회의 피로,재택근무
하이브리드 근무가 가장 이상적인 것 같아,I think hybrid work is the most ideal setup.,A mix of office and remote days seems like the best arrangement.,재택근무,hybrid work = 하이브리드 근무. arrangement = 체계,재택근무
재택할 때 운동 부족이 문제야 하루종일 앉아 있어,Lack of exercise is a problem when WFH. I sit all day.,I barely move when I work from home. It's not healthy.,재택근무,lack of exercise = 운동 부족. sedentary = 앉아서 하는,재택근무
재택근무 정책이 회사마다 다르더라,Remote work policies differ from company to company.,Every company has its own take on WFH rules.,재택근무,remote work policy = 재택근무 정책,재택근무
집에서 일하면 소통이 어렵다는 게 단점이야,The downside of WFH is that communication becomes harder.,Remote work makes spontaneous collaboration difficult.,재택근무,downside = 단점. spontaneous = 즉흥적인,재택근무
점심시간이 짧아서 밖에 나가 먹기 힘들어,The lunch break is too short to eat out.,There's barely enough time to grab lunch outside.,점심시간,lunch break = 점심시간. eat out = 외식하다,점심시간
점심 같이 먹을 사람 있어? 혼밥 싫은데,Anyone want to grab lunch together? I don't want to eat alone.,Who's free for lunch? I'd rather not eat solo.,점심시간,eat alone / solo = 혼밥. grab lunch = 점심 먹다,점심시간
오늘 점심 뭐 먹을지 아직 못 정했어,I still haven't decided what to eat for lunch.,I'm on the fence about what to have for lunch.,점심시간,on the fence = 결정 못 한,점심시간
점심시간에 산책하면 오후에 집중이 잘 돼,Taking a walk during lunch helps me focus in the afternoon.,A lunchtime stroll really boosts my afternoon productivity.,점심시간,stroll = 산책. boost = 높이다,점심시간
구내식당 메뉴가 매일 똑같아서 질려,The cafeteria menu is the same every day. I'm sick of it.,I'm so tired of the same old food at the company cafeteria.,점심시간,cafeteria = 구내식당. sick of = 질린,점심시간
점심값이 너무 올라서 도시락 싸올까 고민이야,Lunch prices have gone up so much I'm thinking about bringing my own.,Food near the office is getting expensive. Might start packing lunch.,점심시간,pack lunch = 도시락 싸다. bring your own = 직접 가져오다,점심시간
점심시간에 잠깐 은행 다녀와도 돼?,Is it okay if I run to the bank during lunch?,Mind if I step out to the bank on my lunch break?,점심시간,run to = 잠깐 다녀오다. step out = 나가다,점심시간
점심 먹고 나면 졸려서 커피가 필수야,I get so sleepy after lunch that coffee is a must.,Post-lunch drowsiness is real. I need caffeine to survive.,점심시간,drowsiness = 졸림. caffeine = 카페인,점심시간
점심 미팅이라 샌드위치라도 사가야겠다,It's a lunch meeting so I should grab a sandwich at least.,I'll pick up something quick since we're meeting over lunch.,점심시간,lunch meeting = 점심 미팅. grab = 사다,점심시간
점심시간에 업무 연락 오면 진짜 짜증나,Getting work messages during lunch is so annoying.,I hate when people Slack me during my lunch break.,점심시간,annoying = 짜증나는. lunch break = 점심시간,점심시간
이 회사는 수평적 문화라 직급 호칭을 안 써,This company has a flat culture so we don't use titles.,We go by first names here. It's a non-hierarchical environment.,사내문화,flat culture = 수평적 문화. non-hierarchical = 비계층적,사내문화
회식 자리에서 상사한테 술 따르는 문화가 좀 불편해,The culture of pouring drinks for your boss at company dinners is a bit uncomfortable.,I find the hierarchical drinking etiquette at work events awkward.,사내문화,hierarchical = 계층적인. etiquette = 예절,사내문화
우리 회사는 자유로운 복장이라 편해,Our company has a casual dress code which is nice.,The relaxed dress policy here is a huge plus.,사내문화,casual dress code = 자유 복장. relaxed = 편한,사내문화
사내 메신저 답장 속도가 곧 성실함으로 평가돼,How fast you reply on the work messenger is seen as a measure of dedication.,Response time on Slack is basically your performance score here.,사내문화,dedication = 성실함. response time = 답변 속도,사내문화
