korean,english,alt,situation,note,category
이거 라이브로 보니까 감동이 완전 다르네,Seeing this live hits completely different. So much more emotional in person.,Nothing compares to the live experience. It's on another level.,공연/라이브,hits different = 느낌이 다르다 / on another level = 차원이 다른,일상
그래 좋은 게 좋은 거지 싸우지 말자,Let's just keep the peace. No point in fighting over this.,Agree to disagree and move on. Fighting won't help.,화해,keep the peace = 평화 유지 / agree to disagree = 의견 차이를 인정하다,일상
집에 가는 길에 편의점 좀 들러줘,Can you stop by the convenience store on the way home?,Swing by the store on your way back. We need a few things.,심부름,stop by / swing by = 들르다,일상
걔 진짜 음식을 잘 만들어 프로 수준이야,They're an incredible cook. Seriously restaurant-quality stuff.,Their cooking is on a professional level. No joke.,요리 칭찬,restaurant-quality = 식당 수준 / on a professional level = 프로 수준,식당
이거 미리 예약 안 하면 자리 없을걸,If you don't book in advance there won't be any seats left.,You'll definitely want to make a reservation ahead of time for this place.,예약 권유,book in advance = 미리 예약하다 / ahead of time = 사전에,식당
왜 이렇게 핸드폰만 보고 있어 같이 있는데,Why are you on your phone the whole time? We're hanging out.,Put your phone down. You're here with me not on Instagram.,폰 집착,the whole time = 내내 / put your phone down = 핸드폰 내려놔,사교
나 그 얘기 들을 때마다 소름 돋아,I get goosebumps every time I hear that story.,That story gives me chills no matter how many times I hear it.,감탄,goosebumps = 소름 / chills = 오싹함,감정
이거 리뷰 좋길래 샀는데 기대 이상이야,I bought this because of the great reviews and it exceeded my expectations.,The reviews were right. This is even better than I expected.,제품 만족,exceeded expectations = 기대를 초과한,쇼핑
오늘 가스비 청구서 왔는데 생각보다 많이 나왔어,The gas bill came today and it was way more than I expected.,I got sticker shock from the utility bill this month.,공과금,sticker shock = (가격) 충격 / utility bill = 공과금,일상
나 피아노 배우고 있는데 진도가 너무 안 나가,I'm learning piano but I'm making zero progress.,I've been taking piano lessons but I feel like I'm not getting any better.,취미 좌절,making progress = 진전이 있다 / getting better = 나아지는,일상
그 넷플릭스 시리즈 정주행 했어? 시즌 3까지 있는데,Did you binge-watch that Netflix series? There are three seasons.,Have you caught up on that show? It goes up to season three.,넷플릭스,binge-watch = 정주행 / caught up = 따라잡은,일상
운동 후에 단백질 쉐이크 마시는 거 효과 있어?,Does drinking a protein shake after working out actually help?,Is there any real benefit to having protein right after a workout?,운동/영양,protein shake = 단백질 쉐이크 / workout = 운동,건강
나 요즘 명상 시작했는데 확실히 마음이 편해졌어,I started meditating recently and it's made a noticeable difference in my stress.,Meditation has seriously helped me chill out. Should've started sooner.,명상,meditating = 명상 / chill out = 진정하다,건강
거기 와이파이 잘 터져? 노트북 가져갈 건데,Does that place have good Wi-Fi? I'm planning to bring my laptop.,How's the internet there? I need a stable connection for work.,와이파이,stable connection = 안정적인 연결,일상
나 그 소식 듣고 입이 안 다물어졌어,My jaw literally dropped when I heard that news.,I was absolutely speechless when I found out.,놀라움,jaw dropped = 입이 벌어진 / speechless = 말문이 막힌,감정
이거 세금 포함된 가격이야? 부가세 별도야?,Is this price tax-inclusive? Or is VAT extra?,Does this include tax or will it be added at checkout?,세금 확인,tax-inclusive = 세금 포함 / VAT = 부가가치세,쇼핑
나 어릴 때 여기 자주 왔었는데 추억이 새록새록 떠오르네,I used to come here all the time as a kid. So many memories flooding back.,This place brings back so many childhood memories.,추억,flooding back = 밀려오는 / brings back memories = 추억을 떠올리게 하다,감정
매일 같은 시간에 일어나는 게 건강에 좋대,They say waking up at the same time every day is good for your health.,Apparently keeping a consistent wake-up time does wonders for your body.,건강 팁,consistent = 일관된 / does wonders = 놀라운 효과가 있다,건강
나 이번 주에 연차 써서 좀 쉬려고,I'm taking some PTO this week to recharge.,I put in for a few days off this week. I desperately need a break.,연차,PTO = paid time off / recharge = 충전하다,직장
이 레스토랑 미슐랭이래 가볼 만해?,This restaurant has a Michelin star apparently. Think it's worth trying?,It's Michelin-rated. Should we give it a shot?,맛집,Michelin star = 미슐랭 스타 / give it a shot = 시도해보다,식당
그 말 취소해 방금 한 말 없던 걸로 해줘,Take that back. Pretend I never said it.,Forget what I just said. I didn't mean it.,말 취소,take that back = 취소해 / pretend = ~인 척하다,일상
나 원래 길게 안 자 6시간이면 충분해,I don't sleep much anyway. Six hours is plenty for me.,I'm a short sleeper. Six hours and I'm good to go.,수면 패턴,plenty = 충분한 / good to go = 준비된,건강
이사 준비하느라 짐 싸는 중인데 끝이 안 보여,I'm packing for the move and there's no end in sight.,Moving prep is endless. I didn't realize I had this much stuff.,이사,no end in sight = 끝이 안 보이는 / moving prep = 이사 준비,일상
뭐 이런 일이 다 있어 말도 안 돼,I can't believe this is happening. This is absurd.,What kind of nonsense is this? This makes no sense.,황당,absurd = 황당한 / nonsense = 말도 안 되는,감정
나 지금 교통카드 잔액이 없어 충전 어디서 해?,My transit card is empty. Where can I top it up?,I need to reload my bus pass. Is there a kiosk nearby?,교통카드,top up = 충전하다 / reload = 재충전 / kiosk = 키오스크,여행
이거 AS 기간 남아 있어? 무상 수리 되나?,Is this still under warranty? Can I get it repaired for free?,Is the warranty still valid? I'd like to get this fixed at no cost.,AS/보증,warranty = 보증/보증기간 / at no cost = 무료로,쇼핑
농담이야 진지하게 받아들이지 마,I'm just kidding. Don't take it seriously.,I was only joking. Lighten up.,농담,lighten up = 가볍게 생각해 / take it seriously = 진지하게 받아들이다,일상
거기 가려면 환승 한 번 해야 해,You need to transfer once to get there.,Take line 2 and switch at the next station.,환승,transfer / switch = 환승하다,여행
어제 야식 먹었더니 오늘 속이 안 좋아,I ate late last night and my stomach's been off all day.,I shouldn't have had that midnight snack. My stomach is paying for it.,야식 후회,stomach is paying for it = 위장이 대가를 치르는,건강
그 사람 진짜 시간 약속을 안 지켜 매번 늦어,"They never show up on time. They're late every single time.",That person is chronically late. You can always count on them being behind.,지각쟁이,chronically late = 만성적으로 늦는 / count on = ~를 확신하다,사교
이거 인터넷에서 찾아봤는데 정보가 너무 많아서 뭘 봐야 할지 모르겠어,I looked it up online but there's so much info I don't know where to start.,I tried researching it but the amount of information is overwhelming.,정보 과부하,overwhelming = 압도적인 / looked it up = 검색했다,일상
한번 해보기나 해 안 해보고 어떻게 알아,Just try it. You'll never know unless you give it a shot.,How would you know if you don't even try? Just go for it.,격려,give it a shot / go for it = 시도해봐,일상
시차 적응이 안 돼서 낮에 졸리고 밤에 잠이 안 와,I'm still jet-lagged. Sleepy during the day and wide awake at night.,The time difference is messing with me. My sleep schedule is all over the place.,시차,jet-lagged = 시차 적응 안 된 / all over the place = 엉망인,여행
그거 다음에 하면 안 돼? 지금은 좀 힘들어,"Can we do that later? I'm not up for it right now.","Rain check on that? I don't have the energy at the moment.",연기 요청,rain check = 다음으로 미루다 / not up for it = 할 기분이 아닌,일상
이 건물 몇 층이야? 헷갈려서 매번 잘못 가,What floor is it on? I always get confused and end up on the wrong one.,I can never remember which floor it is. I keep going to the wrong one.,길 헷갈림,get confused = 헷갈리다 / end up = 결국 ~하게 되다,일상
그래서 결국 걔네 사귀는 거야 아닌 거야?,So are they dating or not? I'm confused.,Are they actually together or is it just a rumor?,관계 궁금,dating = 사귀는 / rumor = 소문,사교
여기 화장실 깨끗한 편이야? 별로면 좀 참을게,Are the restrooms here decent? If not I'll hold it.,How clean are the bathrooms? I'd rather wait if they're gross.,화장실 상태,decent = 괜찮은 / hold it = 참다 / gross = 더러운,여행
이 서류 언제까지 제출해야 해? 기한이 있어?,When is this paperwork due? Is there a deadline?,What's the submission deadline for these documents?,서류 제출,due = 마감인 / submission deadline = 제출 기한,직장
그냥 느낌적으로 안 좋아 설명은 못 하겠는데,I just have a bad feeling about it. I can't explain why.,Something about it doesn't sit right with me. Call it gut instinct.,직감,gut instinct = 직감 / doesn't sit right = 찝찝하다,일상
우리 동창회 언제 하기로 했지? 날짜 까먹었어,When did we say the reunion was? I totally forgot the date.,What was the date for our class reunion? It slipped my mind.,동창회,reunion = 동창회 / slipped my mind = 깜빡했다,사교
좀 쉬면서 해 건강이 먼저야,Take it easy. Your health comes first.,Don't overdo it. Nothing is more important than your well-being.,건강 조언,take it easy = 쉬엄쉬엄 해 / well-being = 안녕/건강,건강
제가 그 부분 수정해서 다시 보내드릴게요,I'll revise that part and send it back to you.,Let me make the changes and get the updated version to you.,업무 수정,revise = 수정하다 / updated version = 수정본,직장
이번에 새로 나온 폰 봤어? 진짜 갖고 싶다,Have you seen the new phone that just came out? I want it so bad.,Did you check out the latest phone release? I'm dying to get one.,신제품,latest release = 최신 출시 / dying to = 너무 ~하고 싶은,쇼핑
길이 미끄러우니까 조심해서 걸어,The road is slippery so watch your step.,Be careful walking. It's icy out there.,날씨 주의,slippery/icy = 미끄러운 / watch your step = 발 조심,일상
나 아까 현금 뽑으려고 ATM 갔는데 고장 나 있었어,I went to the ATM to withdraw cash but it was out of service.,The ATM was broken when I tried to get money out earlier.,ATM 고장,withdraw = 인출하다 / out of service = 고장/서비스 중단,일상
이 영화 자막 없이 볼 수 있어? 원어로 보고 싶은데,"Can I watch this without subtitles? I want to watch it in the original language.",Is there an option to turn off the subs? I prefer watching in the original.,영화 자막,subtitles/subs = 자막 / original language = 원어,일상
여기 조명이 너무 밝아 좀 어둡게 할 수 있어?,The lighting in here is way too bright. Can we dim it a bit?,These lights are blinding. Is there a way to turn them down?,실내 환경,dim = 어둡게 하다 / blinding = 눈부신,일상
점심시간에 산책 좀 하니까 오후에 집중이 잘 돼,A quick walk during lunch break really helps me focus in the afternoon.,Taking a midday stroll does wonders for my afternoon productivity.,건강 팁,midday stroll = 점심 산책 / productivity = 생산성,건강
그 브랜드 짝퉁 많으니까 조심해 정품인지 확인해,That brand has a lot of counterfeits so be careful. Make sure it's authentic.,Watch out for fakes with that brand. Verify it's the real deal before buying.,짝퉁 주의,counterfeit = 짝퉁 / authentic = 정품의 / real deal = 진짜,쇼핑
와 고기 굽는 냄새 미쳤다 배고파 죽겠어,The smell of grilled meat is driving me crazy. I'm starving.,That BBQ smell is making my mouth water. I need food now.,음식 냄새,mouth water = 군침 돌다 / starving = 배고파 죽겠다,식당
이거 다른 데서 더 싸게 파는 거 봤는데,I saw this cheaper somewhere else.,I found the same thing at a lower price at another store.,가격 비교,at a lower price = 더 낮은 가격에,쇼핑
그 사이트 안전한 거 맞아? 개인정보 유출되면 어쩌려고,Are you sure that site is safe? What if your personal info gets leaked?,That website looks sketchy. I'd be worried about a data breach.,보안 걱정,sketchy = 수상한 / data breach = 정보 유출,일상
한 2~3일 정도 걸릴 것 같은데 괜찮아?,It'll probably take about two to three days. Is that okay?,I'm looking at a turnaround of a couple days. That work for you?,기간 확인,turnaround = 소요 시간 / work for you = 괜찮아?,직장
난 이제 진짜 갈게 내일 또 보자,I really need to get going now. See you tomorrow.,Alright I'm heading out for real. Catch you tomorrow.,작별,heading out = 나가는 / catch you = 또 보자,인사
와 역시 직접 해보니까 다르다,Nothing beats actually doing it yourself. It's a whole different experience.,Hands-on experience really is worth more than just reading about it.,체험,hands-on = 직접 해보는 / nothing beats = ~을 이길 것은 없다,일상
일단 시작하면 반은 한 거야 너무 걱정하지 마,Once you start you're already halfway there. Don't worry too much.,The hardest part is just getting started. Everything else flows from there.,격려,halfway there = 반은 된 / flows from there = 거기서부터 흘러간다,일상
이 치약 민트 향이 너무 강해 순한 거 없어?,This toothpaste has way too much mint. Do you have a milder one?,The mint flavor on this is intense. I need something gentler.,생활용품,milder/gentler = 순한 / intense = 강한,쇼핑
그래서 우리 이번 휴가 어디로 갈까? 후보 있어?,So where should we go for our vacation? Any ideas?,Have you thought about where you want to travel? I'm open to suggestions.,여행 계획,open to suggestions = 제안 환영,여행
오늘 회식인데 안 가면 안 돼? 진짜 가기 싫어,We have a team dinner tonight. Can I skip it? I really don't want to go.,Do I really have to go to the work dinner? I'd rather not.,회식,team dinner = 회식 / skip = 빠지다,직장
이거 다 못 먹겠어 좀 나눠 먹자,I can't finish all of this. Let's share.,This is way too much for me. Want to split it?,나눠먹기,share / split = 나누다,식당
짐이 너무 무거워 택배로 보내는 게 낫겠다,This luggage is way too heavy. It'd be better to just ship it.,My bags weigh a ton. Let's mail the heavy stuff instead.,짐 무게,ship/mail = 배송하다 / weigh a ton = 엄청 무겁다,여행
요즘 관절이 안 좋아 계단 오르내리기가 힘들어,My joints have been acting up lately. Going up and down stairs is rough.,My knees are giving me trouble. Stairs are my worst enemy right now.,관절 통증,joints acting up = 관절이 안 좋아지다 / giving me trouble = 문제가 되다,건강
여기 에스컬레이터는 왼쪽으로 서는 거야 오른쪽으로 서는 거야?,Do you stand on the left or right side of the escalator here?,Which side do you stand on here? Every country is different.,에스컬레이터,escalator = 에스컬레이터,여행
그 사람 첫사랑이었어 잊혀지지가 않아,They were my first love. I can't seem to get over them.,They were my first love and somehow they still cross my mind.,첫사랑,first love = 첫사랑 / get over = 잊다/극복하다 / cross my mind = 생각나다,감정
이 동네 맛집 좀 검색해볼까? 리뷰 좋은 데로 가자,"Shall I look up some good restaurants in this area? Let's pick one with great reviews.",Let me search for top-rated places nearby. We'll go wherever has the best ratings.,맛집 검색,top-rated = 평점 높은 / ratings = 평점,식당
나 좀 늦을 수도 있어 먼저 시작하고 있어,I might be a little late. Go ahead and start without me.,Don't wait for me. I'll catch up when I get there.,지각 알림,go ahead = 먼저 시작해 / catch up = 합류하다,일상
오늘 아무 데도 안 나가고 집에만 있을 거야,I'm not going anywhere today. Just staying home all day.,Today is a full-on pajama day. I'm not leaving the house.,집콕,pajama day = 잠옷 입고 보내는 날,일상
나 책상 정리 좀 해야겠다 지저분해서 집중이 안 돼,I need to tidy up my desk. It's so messy I can't concentrate.,My workspace is a disaster. I can't think straight with all this clutter.,정리정돈,tidy up = 정리하다 / clutter = 어질러진 것,일상
그 영화 개봉하자마자 볼 거야 진짜 기대돼,I'm watching that movie the day it comes out. I'm so hyped.,I'm going opening day for sure. I've been looking forward to it for months.,영화 기대,hyped = 기대되는 / opening day = 개봉일,일상
이 근처에 ATM 어디 있어요? 현금이 필요해서,Is there an ATM around here? I need to get some cash.,Where's the nearest cash machine? I need to withdraw some money.,ATM 위치,cash machine = ATM / withdraw = 인출,여행
너 이메일 안 봤어? 아까 보냈는데,Did you not see my email? I sent it a while ago.,I emailed you earlier. Did you get it or did it go to spam?,이메일 확인,go to spam = 스팸으로 가다,직장
아 시험 기간이라 스트레스 받아 죽겠어,It's exam season and the stress is absolutely killing me.,Finals are coming up and I'm losing my mind.,시험 스트레스,exam season / finals = 시험 기간 / losing my mind = 미칠 것 같다,일상
거기 교통편이 어때? 대중교통으로 갈 수 있어?,How's the transportation there? Is it accessible by public transit?,Can you get there by bus or subway or do you need a car?,교통편 확인,accessible = 접근 가능한 / public transit = 대중교통,여행
나 이 프로그램 쓸 줄 몰라 좀 알려줘,I don't know how to use this program. Can you show me?,I'm clueless about this software. Could you walk me through it?,소프트웨어,walk me through = 단계별로 알려주다,직장
그래서 네가 하고 싶은 게 정확히 뭔데?,So what exactly do you want to do?,What's your actual goal here? I want to make sure I understand.,정확한 의도,actual goal = 실제 목표,직장
내일 휴일인 거 알지? 출근 안 해도 돼,"Tomorrow is a holiday, you know? You don't have to go to work.",Heads up tomorrow is a day off. Don't set your alarm.,휴일 알림,day off = 쉬는 날 / heads up = 참고로,직장
비행기 기내식이 생각보다 괜찮았어,The airplane food was actually better than expected.,I was pleasantly surprised by the in-flight meal.,비행기 식사,in-flight meal = 기내식 / pleasantly surprised = 뜻밖에 좋아서 놀란,여행
에어컨 좀 줄여줘 너무 추워서 얼어 죽겠어,Turn down the AC please. I'm freezing to death in here.,Can you lower the air conditioning? It's like a freezer in here.,실내 온도,freezing to death = 얼어 죽겠다 / like a freezer = 냉동실 같은,일상
이거 평소에 이 가격이야 아니면 세일 가격이야?,Is this the regular price or the sale price?,Is this what it normally costs or is it discounted?,가격 확인,regular price = 정가 / discounted = 할인된,쇼핑
그 사람 진짜 대화가 안 돼 자기 얘기만 해,You can't have a real conversation with them. They only talk about themselves.,They just go on and on about themselves. There's no back and forth.,대화 불만,go on and on = 계속 말하다 / back and forth = 주고받는,사교
이 카페 콘센트 있어? 노트북 충전하면서 일하려고,Does this cafe have power outlets? I need to charge my laptop while I work.,Are there any plugs here? I want to work on my laptop.,카페 작업,power outlets / plugs = 콘센트,일상
지금 현재 환율로 100달러면 한국 돈으로 얼마야?,How much is a hundred dollars in Korean won at the current rate?,What's the won equivalent of a hundred bucks right now?,환율,current rate = 현재 환율 / equivalent = 동등한 금액,여행
이거 유기농이에요? 요즘 유기농 제품 찾는 중이라서,Is this organic? I've been looking for organic products lately.,I only buy organic these days. Is this one?,유기농 확인,organic = 유기농,쇼핑
그 뉴스 봤어? 세상에 이런 일이 다 있다니,Did you see the news? I can't believe something like this actually happened.,Have you heard about what happened? It's absolutely unbelievable.,뉴스 반응,unbelievable = 믿을 수 없는,일상
진짜 가슴이 뭉클하네 눈물 날 것 같아,That really tugs at my heartstrings. I'm about to cry.,I'm getting emotional just thinking about it. So touching.,감동,tugs at heartstrings = 가슴이 뭉클하다 / touching = 감동적인,감정
나 이번에 새 노트북 샀어 드디어 바꿨다,I finally got a new laptop. It was about time.,I upgraded my laptop at last. My old one was on its last legs.,새 기기,on its last legs = 거의 다 된/수명 다한,쇼핑
이거 너무 달아 설탕 덜 넣어주세요,This is too sweet. Can you put less sugar please?,Could you make this less sweet? I prefer it not so sugary.,음료 주문,less sugar = 설탕 적게 / sugary = 달달한,식당
헬스장 등록하려고 하는데 어디가 좋아?,I'm thinking of joining a gym. Any recommendations?,I want to sign up for a gym membership. Know any good ones?,헬스장,join a gym = 헬스장 등록하다 / membership = 회원권,건강
이거 리콜 대상인지 확인해봐야겠다,I should check if this is part of the recall.,Let me look up whether this product has been recalled.,리콜,recall = 리콜/회수 / look up = 확인하다,쇼핑
하마터면 큰일 날 뻔했어 진짜 운이 좋았어,That was a close call. I got really lucky.,We dodged a bullet there. Things could've gone very wrong.,위기 모면,close call = 아슬아슬한 상황 / dodged a bullet = 위기를 모면했다,일상
나 어제 헌혈했어 좋은 일 하니까 기분이 좋더라,I donated blood yesterday. Doing something good felt really nice.,I gave blood yesterday and it actually made my day.,헌혈,donate blood / give blood = 헌혈하다 / made my day = 기분 좋았다,건강
주말 농장 체험 같이 갈래? 딸기 따기 한대,Want to go to a farm experience this weekend? They have strawberry picking.,How about we go strawberry picking at that weekend farm?,체험 활동,strawberry picking = 딸기 따기 / farm experience = 농장 체험,여행
한국 드라마 추천 좀 해줘 요즘 재밌는 거 없어?,Can you recommend a Korean drama? Anything good airing lately?,What K-dramas are worth watching right now?,드라마 추천,K-drama = 한국 드라마 / airing = 방영 중인,일상
그 사람 리액션이 너무 세서 진짜인지 모르겠어,Their reactions are so over the top I can't tell if they're genuine.,They're so dramatic I never know if they're being real or faking it.,사람 평가,over the top = 과한 / genuine = 진짜의/진심의,사교
날씨가 갑자기 추워졌네 겉옷 가져올걸,The weather dropped suddenly. I should've brought a jacket.,It got cold out of nowhere. I wish I had an extra layer.,날씨 변화,dropped = (기온이) 떨어진 / extra layer = 겉옷 한 겹,일상
이 길로 가면 맞아? 네비가 이상한 데로 안내하는 것 같은데,Is this the right way? The GPS seems to be taking us somewhere weird.,I think the navigation is leading us astray. This doesn't look right.,길 찾기,leading astray = 잘못 안내하는 / GPS = 네비게이션,여행
그래 알았어 그건 내가 양보할게,Fine. I'll give in on that one.,Okay I'll compromise on that. You win this round.,양보,give in = 양보하다 / compromise = 타협하다,일상
어제 자전거 타다가 넘어졌어 무릎 까졌어,"I fell off my bike yesterday. Scraped my knee pretty bad.",I wiped out on my bike and skinned my knee.,사고,wiped out = 넘어졌다 / skinned my knee = 무릎 까졌다,건강
이 근처에 세탁소 있나요? 급하게 드라이클리닝 맡겨야 해서,Is there a dry cleaner nearby? I need to get something cleaned urgently.,Any laundromat or dry cleaner around here? It's kind of urgent.,세탁,dry cleaner = 세탁소 / laundromat = 빨래방,일상
너 진짜 예의 바르다 부모님이 잘 키우셨나 보다,You're so well-mannered. Your parents raised you well.,You have such great manners. Your upbringing really shows.,칭찬,well-mannered = 예의 바른 / upbringing = 양육/교육,사교
뭐 특별히 알레르기 있는 거 있어? 요리할 때 참고하게,Do you have any food allergies I should know about? I want to keep that in mind when cooking.,Any allergies or dietary restrictions? I'm cooking tonight.,알레르기,dietary restrictions = 식이 제한,식당
오늘 점심 뭐 먹을까? 나는 국물 있는 게 먹고 싶어,What should we eat for lunch? I'm in the mood for something soupy.,I'm craving soup today. Any good noodle or stew places around here?,점심 메뉴,in the mood for = ~가 먹고 싶은 / craving = 갈망하는,식당
방금 지진이야? 흔들린 것 같은데,Was that an earthquake? I felt something shake.,Did you feel that? I think the ground just moved.,지진,earthquake = 지진,일상
이번 달에 저축 좀 해야겠다 지난달에 너무 많이 써서,I need to save more this month. I went way over budget last month.,Time to tighten my belt this month. I overspent like crazy.,재정 관리,tighten my belt = 허리띠를 졸라매다 / overspent = 과소비한,일상
컴퓨터가 자꾸 느려져서 포맷해야 할 것 같아,"My computer keeps getting slower. I think I need to format it.","My PC is crawling. I might need to do a clean install.",컴퓨터 문제,crawling = 느린 / clean install = 포맷 후 재설치,일상
일본어는 좀 할 줄 알아? 거기 여행 갈 건데,Do you speak any Japanese? I'm planning a trip there.,Know any Japanese? It might come in handy for our trip.,언어,come in handy = 유용하다,여행
그 게임 아직도 해? 나는 진작에 질렸는데,Are you still playing that game? I got bored of it ages ago.,You're still into that game? I dropped it a long time ago.,게임,got bored of = ~에 질린 / dropped it = 그만뒀다,일상
이거 블루투스 연결이 안 돼 뭐가 문제지?,The Bluetooth won't connect. What's wrong with it?,I can't get this to pair via Bluetooth. Any ideas?,기기 연결,pair = 페어링하다 / Bluetooth = 블루투스,일상
나 요즘 유튜브 프리미엄 쓰는데 광고 없으니까 진짜 편해,I've been using YouTube Premium and not having ads is a game changer.,YouTube without ads is totally worth the subscription fee.,구독 서비스,game changer = 판도를 바꾸는 / subscription fee = 구독료,일상
이거 반품 기한 지났나요? 혹시 교환은 되나요?,Has the return window passed? Can I at least exchange it?,Am I still within the return period? If not can I swap it for something else?,반품 기한,return window = 반품 기간 / swap = 교환하다,쇼핑
나 어제 너무 웃겨서 배 아팠어 진짜로,I laughed so hard yesterday my abs actually hurt.,I was literally crying laughing yesterday. My stomach was sore.,웃김,crying laughing = 울면서 웃는 / abs = 복근,일상
주차장이 꽉 찼어 다른 데 찾아봐야겠다,The parking lot is full. We need to find somewhere else.,No spots left. Let's circle around and look for street parking.,주차,circle around = 돌다 / street parking = 노상 주차,여행
그 사람한테는 비밀이야 제발 말하지 마,Don't tell them. This is strictly between us.,Keep this quiet. They absolutely cannot find out.,비밀 유지,strictly between us = 우리 사이에서만 / keep quiet = 비밀 유지,사교
조금만 볼륨 줄여줘 이웃에 피해 갈 것 같아,Turn it down a little. We might get noise complaints from the neighbors.,Lower the volume please. I don't want to disturb the neighbors.,소음,noise complaints = 소음 민원 / disturb = 방해하다,일상
난 항상 플랜B를 준비해 놓는 편이야,I always have a backup plan ready just in case.,I like to keep a Plan B in my back pocket. You never know.,대비,backup plan = 대안 / in my back pocket = 준비해 둔,일상
이 약 식후에 먹어야 하나요 식전에 먹어야 하나요?,Should I take this medicine before or after meals?,Is this medication meant to be taken on a full or empty stomach?,약 복용,before/after meals = 식전/식후 / on an empty stomach = 공복에,건강
그래 맞아 내 잘못이야 근데 그렇게 말하면 기분 나쁘잖아,You're right it's my fault. But the way you said it really hurt.,I know I was wrong but did you have to say it like that?,갈등,the way you said it = 네가 말한 방식,감정
여기 콜키지 되나요? 와인 가져왔는데,Do you allow BYOB? I brought my own wine.,Is there a corkage fee? We'd like to bring our own bottle.,레스토랑,BYOB = bring your own bottle / corkage fee = 콜키지 비용,식당
지하철 몇 호선 타야 해? 환승은 어디서 해?,Which subway line do I take? Where do I transfer?,What line should I get on and where do I need to switch?,지하철,subway line = 지하철 호선 / transfer/switch = 환승,여행
그 사람 말은 반만 들어 과장이 심해,Take what they say with a grain of salt. They exaggerate a lot.,Don't believe everything they tell you. They tend to blow things out of proportion.,과장,take with a grain of salt = 반만 믿다 / blow out of proportion = 과장하다,사교
오늘 바람이 너무 불어서 우산이 뒤집어졌어,It was so windy today my umbrella flipped inside out.,The wind literally destroyed my umbrella. It turned inside out.,날씨,flipped inside out = 뒤집어진,일상
이거 무이자 할부 되나요? 3개월로 하고 싶은데,Can I get this on zero-interest installments? I'd like three months.,Do you offer interest-free financing? I'm thinking three monthly payments.,할부 결제,zero-interest = 무이자 / installments = 할부,쇼핑
그 사람 진짜 센스 있어 눈치도 빠르고,They have such great social awareness. They pick up on things instantly.,They're really sharp and always know exactly what to say and when.,사교성 칭찬,social awareness = 사교적 센스 / pick up on = 알아채다 / sharp = 예리한,사교
이 링크 피싱 아니야? 클릭하지 마,Is this link legit? Don't click on it just in case.,That looks like a phishing link. Whatever you do don't open it.,보안,phishing = 피싱 / legit = 합법적인/진짜인,일상
이번 시즌 옷 다 예쁘다 고르기 힘들어,Everything from this season's collection is gorgeous. I can't decide.,This season's lineup is amazing. I want everything.,쇼핑 고민,collection = 컬렉션 / lineup = 라인업,쇼핑
그냥 무시해 반응하면 더 심해져,Just ignore it. Engaging will only make it worse.,Don't give them the satisfaction. Walk away.,무시,engaging = 반응하는 / give them the satisfaction = 만족감을 주다,일상
오늘 저녁에 비 온대 빨래 걷어야겠다,It's supposed to rain tonight. I should bring in the laundry.,Rain's coming this evening. Better get the laundry inside.,날씨/가사,bring in = 걷다 / laundry = 빨래,일상
나 그 일 이후로 트라우마가 생겼어,I've been traumatized ever since that happened.,That incident left me with some serious emotional scars.,트라우마,traumatized = 트라우마가 생긴 / emotional scars = 정서적 상처,감정
이 가방 기내 반입 되나요? 크기 제한이 어떻게 돼요?,Can I take this bag as a carry-on? What's the size limit?,Does this meet the carry-on dimensions? I don't want to check it.,기내 반입,carry-on = 기내 반입 / check = (짐을) 부치다,여행
이 계단 몇 층이야? 엘리베이터 타자 다리 아파,How many flights of stairs is this? Let's take the elevator. My legs hurt.,I'm not walking up all those stairs. Let's find the elevator.,계단/엘리베이터,flights of stairs = 계단 층수,일상
그때로 돌아갈 수 있으면 좋겠다,I wish I could go back to that time.,If only I could turn back the clock.,그리움,turn back the clock = 시간을 되돌리다,감정
좌석 업그레이드 가능한가요? 비즈니스로요,Is it possible to upgrade my seat? To business class?,Can I get bumped up to business class? What would that cost?,좌석 업그레이드,upgrade = 업그레이드 / bumped up = 올려진,여행
이거 진짜 가성비 좋다 이 가격에 이 퀄리티면 대박이지,This is incredible value for money. This quality at this price is unbeatable.,You get so much bang for your buck with this. The quality is insane for the price.,가성비,bang for your buck = 가성비 / unbeatable = 이길 수 없는,쇼핑
혹시 영수증 주실 수 있나요? 경비 처리해야 해서,Could I get a receipt please? I need it for expense reporting.,I need a receipt for reimbursement purposes.,영수증,receipt = 영수증 / reimbursement = 환급,직장
그 사람이랑 눈이 마주쳤어 심장이 쿵 했어,I made eye contact with them and my heart skipped a beat.,Our eyes met and I felt butterflies in my stomach.,설렘,heart skipped a beat = 심장이 한 박자 건너뛴 / butterflies = 설레는 느낌,감정
약속 시간 변경 가능할까? 좀 당길 수 있어?,Can we push the meeting time up? Can we make it a bit earlier?,Any way to move up our appointment? Something came up later.,시간 변경,push up / move up = 앞당기다,일상
나 커피 안 마셔 차 마시는 사람이야,I'm not a coffee drinker. I'm more of a tea person.,I don't do coffee. Tea is more my thing.,취향,tea person / coffee drinker = 차/커피 마시는 사람,일상
다음 역에서 내려야 해 준비해,We need to get off at the next stop. Get ready.,Our stop is coming up. Let's move to the door.,대중교통,get off = 내리다 / coming up = 다가오는,여행
