korean,english,alt,situation,note,category
졸업 논문 발표 준비 다 됐어?,Are you all set for your thesis presentation?,Ready for your dissertation defense presentation?,논문 발표,all set = ready = 준비 완료된 / thesis presentation = 논문 발표,학습
해외 석학의 특별 강연이 있대,There's a special lecture by a renowned international scholar.,A distinguished visiting professor is giving a guest lecture.,특별 강연,renowned scholar = distinguished professor = 석학,학습
시험 기간에 도서관이 만석이야,"During exam season, the library is completely full.",The library is packed during finals period.,시험 기간,completely full = packed = 만석인,학습
유학 후기 블로그 읽어보면 도움 돼,Reading study abroad review blogs is helpful.,Check out blog posts from students who've studied overseas.,유학 정보,study abroad review = 유학 후기,학습
학교에서 복수전공 신청 기간이야,It's the application period for double majors at school.,The deadline to apply for a double major is coming up.,복수전공,application period = 신청 기간,학습
이 과목은 절대 F 받으면 안 돼,I absolutely cannot fail this course.,There's no way I can afford to get an F in this class.,학점 관리,fail = get an F = F를 받다 / can't afford to = ~할 여유가 없다,학습
공부할 때 목표를 작게 나눠서 해봐,"When studying, break your goals into smaller chunks.","Try dividing your study targets into manageable pieces.",공부법,break into smaller chunks = 작게 나누다 / manageable = 감당할 수 있는,학습
영어 숙어는 직역하면 안 돼,"You can't translate English idioms literally.","English phrasal expressions don't translate word for word.",영어 학습,literally = 직역으로 / word for word = 단어 그대로,학습
이번에 연구 조교로 선발됐어,I was selected as a research assistant this time.,I got picked to be an RA for this semester.,연구 조교,research assistant (RA) = 연구 조교,학습
공부는 마라톤이지 단거리 경주가 아니야,"Studying is a marathon, not a sprint.","Education is a long game, not a quick race.",공부 격언,marathon not a sprint = 마라톤이지 단거리가 아니다 (꾸준함이 중요),학습
교수님이 중간고사 범위를 알려줬어,The professor announced the midterm exam coverage.,The prof told us what's on the midterm.,시험 범위,midterm exam = 중간고사 / coverage = 시험 범위,시험
기말고사 대비 스터디 그룹 만들자,"Let's form a study group for finals.",Wanna start a study group for the final exam?,시험 준비,form a study group = 스터디 그룹을 만들다,그룹스터디
오늘 수업에서 출석 체크 했어?,Did they take attendance in class today?,Was there a roll call in today's lecture?,출석 확인,take attendance = roll call = 출석 확인,수업
논문 초록 쓰는 게 제일 어렵다,"Writing the abstract is the hardest part of a paper.",The abstract is always the toughest section to write.,논문 작성,abstract = 초록 / 논문의 요약 부분,논문
장학금 신청 마감일이 다음 주야,The scholarship application deadline is next week.,Scholarship apps are due next week.,장학금,scholarship application = 장학금 신청,대학원
영어 발음 교정 받고 싶어,I want to get my English pronunciation corrected.,I'd like to work on my English pronunciation.,발음 연습,pronunciation correction = 발음 교정,발음
토플 점수가 생각보다 잘 나왔어,My TOEFL score came out better than I expected.,I scored higher on the TOEFL than I thought.,시험 결과,score came out = 점수가 나오다,자격증
이번 발표 자료 PPT로 만들어야 해,I need to make a PowerPoint for this presentation.,The presentation slides need to be in PPT format.,발표 준비,PowerPoint presentation = PPT 발표 자료,발표
도서관 연체료가 쌓여있어,I have overdue fines piling up at the library.,My library late fees have been accumulating.,도서관 이용,overdue fines = 연체료 / pile up = 쌓이다,도서관
과외 선생님이 설명을 진짜 잘해,My tutor explains things really clearly.,My private tutor is great at breaking things down.,과외 수업,tutor = 과외 선생님 / break things down = 쉽게 설명하다,과외
온라인 강의가 대면 수업보다 편해,"Online classes are more convenient than in-person ones.",I find remote learning easier than attending in person.,온라인 수업,online class = remote learning = 온라인 강의,온라인강의
유학 준비하려면 뭐부터 해야 해?,What should I do first to prepare for studying abroad?,Where do I even start with study abroad prep?,유학 준비,study abroad = 유학 / prepare for = 준비하다,유학
어학연수 가면 영어 실력이 많이 늘어?,Does your English improve a lot if you go on a language program?,Will my English get better fast doing a language exchange?,어학연수 효과,language program = 어학연수 / improve = 늘다,어학연수
학원 등록했는데 수업이 별로야,I signed up for a cram school but the classes aren't great.,I enrolled in a hagwon but the lectures are disappointing.,학원 불만,cram school = hagwon = 학원,학원
멘토링 프로그램 신청했어?,Did you apply for the mentoring program?,Have you signed up for mentorship?,멘토링,mentoring program = 멘토링 프로그램,멘토링
진로 상담 받으러 가야겠다,I should go get career counseling.,I need to visit the career guidance office.,진로 고민,career counseling = 진로 상담,진로
취업 준비하면서 공부하기 힘들어,"It's tough studying while preparing for job hunting.",Balancing studies and job prep is exhausting.,취업 준비,job hunting = job prep = 취업 준비,취업준비
이번 토론 주제가 뭐야?,What's the topic for this discussion?,What are we debating about this time?,토론 수업,discussion topic = debate topic = 토론 주제,토론
영어 단어 외우는 좋은 방법 있어?,Is there a good way to memorize English vocabulary?,Any tips for learning English words?,단어 암기,memorize vocabulary = 단어를 외우다,단어
문법 문제가 제일 헷갈려,Grammar questions confuse me the most.,I always get tripped up on grammar.,문법 공부,get tripped up = 헷갈리다 / grammar = 문법,문법
회화 연습 같이 할 사람 있어?,Is there anyone who wants to practice conversation with me?,Anyone down for some conversation practice?,회화 연습,conversation practice = 회화 연습,회화연습
독학으로 코딩 배우고 있어,I'm teaching myself to code.,I'm learning programming on my own.,독학,teach oneself = self-study = 독학하다,독학
수업 녹화본 다시 봐야겠다,I need to rewatch the recorded lecture.,I should go back and review the class recording.,복습,recorded lecture = 수업 녹화본 / rewatch = 다시 보다,온라인강의
이번 과제는 개인 과제야 팀플이야?,Is this assignment individual or a group project?,Is this homework solo or team-based?,과제 확인,individual assignment vs group project = 개인 과제 vs 팀플,과제
전공 수업이 교양보다 어렵다,Major courses are harder than general education classes.,Core classes are tougher than electives.,수업 비교,major courses = 전공 수업 / general education = 교양,수업
교수님이 레포트 주제를 자유롭게 정하래,The professor said we can choose any topic for the report.,Our prof gave us free rein on the essay topic.,레포트,free rein = 자유롭게 / choose a topic = 주제를 정하다,과제
시험 범위가 너무 넓어서 어디서부터 공부할지 모르겠어,"The exam covers so much material, I don't know where to start.",The test range is so broad I'm lost on where to begin.,시험 준비,covers so much = 범위가 넓다 / lost = 막막한,시험
스터디 카페에서 공부하면 집중 잘 돼,"I focus better when I study at a study cafe.",Study cafes help me concentrate more.,공부 장소,study cafe = 스터디 카페 / focus = concentrate = 집중하다,독학
학점 계산기로 예상 학점 계산해봤어,I calculated my expected GPA using a grade calculator.,I ran my grades through a GPA calculator.,학점 관리,GPA calculator = 학점 계산기,수업
이 수업 선수과목이 뭐야?,What are the prerequisites for this course?,What classes do I need before taking this one?,수강 신청,prerequisites = 선수과목,수업
교환학생 프로그램에 지원하고 싶어,I want to apply for the exchange student program.,I'm thinking of applying to be an exchange student.,유학,exchange student program = 교환학생 프로그램,유학
실험 보고서 양식이 바뀌었대,I heard the lab report format has changed.,Apparently they updated the template for lab reports.,과제,lab report = 실험 보고서 / format = template = 양식,과제
조교가 시험 힌트 좀 줬어,The TA gave us some hints about the exam.,The teaching assistant dropped a few hints for the test.,시험 정보,TA (Teaching Assistant) = 조교 / hint = 힌트,시험
논문 인용 형식이 APA야 MLA야?,Is the citation format for the paper APA or MLA?,Are we using APA or MLA for references?,논문 형식,citation format = 인용 형식 / APA와 MLA는 대표적 인용 양식,논문
대학원 진학할지 취업할지 고민이야,I'm torn between going to grad school or getting a job.,I can't decide whether to pursue a master's or start working.,진로 고민,grad school = graduate school = 대학원 / torn between = ~사이에서 고민,진로
이번 학기에 학점 올려야 해,"I need to raise my GPA this semester.",I have to improve my grades this term.,학점 관리,raise GPA = 학점을 올리다,수업
교수님 강의 스타일이 나랑 안 맞아,The professor's teaching style doesn't suit me.,I don't click with this professor's lecture approach.,수업 불만,teaching style = 강의 스타일 / suit = 맞다,수업
인강 들으면서 필기하기 힘들어,It's hard to take notes while watching online lectures.,I struggle to write notes during video lessons.,온라인 수업,take notes = 필기하다 / online lectures = 인강,온라인강의
시험지 받으면 먼저 쭉 훑어봐,"When you get the test paper, skim through it first.",Always do a quick scan of the exam before you start.,시험 팁,skim through = 훑어보다 / scan = 살펴보다,시험
학교 앞 카페에서 공부하는 거 좋아해,I like studying at the cafe near campus.,I enjoy hitting up the coffee shop by school to study.,공부 장소,near campus = 학교 앞 / hit up = ~에 가다,독학
발표할 때 너무 긴장돼,"I get so nervous when giving presentations.",I always have stage fright during presentations.,발표 긴장,stage fright = 무대 공포증 / nervous = 긴장하는,발표
그룹 과제에서 무임승차하는 사람 싫어,I hate free riders in group projects.,People who coast in team assignments are the worst.,팀플 불만,free rider = 무임승차자 / coast = 노력 없이 넘어가다,그룹스터디
교수님이 추천서 써주실 수 있냐고 여쭤봐야 해,I need to ask the professor if they can write me a recommendation letter.,I have to request a letter of rec from my professor.,추천서 요청,recommendation letter = letter of rec = 추천서,대학원
시험 볼 때 컨닝하다 걸리면 퇴학이야,"If you get caught cheating on an exam, you'll be expelled.",Getting caught cheating means expulsion.,시험 규정,cheating = 컨닝 / expelled = 퇴학당하는,시험
이번 주말에 도서관에서 벼락치기 해야 해,I need to cram at the library this weekend.,I have to do a last-minute study session at the library this weekend.,벼락치기,cram = 벼락치기하다 / last-minute = 막판의,도서관
수강 신청 경쟁이 치열했어,Course registration was incredibly competitive.,Signing up for classes was a total battle.,수강 신청,course registration = 수강 신청 / competitive = 경쟁이 치열한,수업
졸업 요건 다 채웠는지 확인해봐,Check if you've met all the graduation requirements.,Make sure you've fulfilled all the requirements to graduate.,졸업 준비,graduation requirements = 졸업 요건 / fulfill = 충족하다,수업
자기소개서 쓰는 게 생각보다 어렵다,Writing a personal statement is harder than I thought.,Drafting a self-introduction letter is trickier than expected.,취업 준비,personal statement = 자기소개서,취업준비
토론 수업에서 반론하는 연습을 했어,I practiced making counterarguments in the debate class.,We worked on rebuttal skills in discussion class.,토론 연습,counterargument = rebuttal = 반론,토론
단어장 앱 추천해줄 수 있어?,Can you recommend a vocabulary app?,Any good flashcard apps you'd suggest?,단어 학습,vocabulary app = flashcard app = 단어장 앱,단어
영어 리스닝이 제일 약해,Listening is my weakest skill in English.,My English listening comprehension needs the most work.,영어 실력,listening comprehension = 리스닝 / weakest skill = 가장 약한 부분,영어학습
발음이 좀 어색하다고 원어민이 그랬어,"A native speaker said my pronunciation sounds a bit off.",I was told my accent is a little unnatural.,발음 피드백,sounds off = 어색하게 들리다 / accent = 발음/억양,발음
한국어 문법이 영어보다 훨씬 복잡해,Korean grammar is way more complex than English grammar.,Korean has much more complicated grammatical rules than English.,문법 비교,complex = complicated = 복잡한,문법
이 단어 뜻이 여러 개라서 헷갈려,"This word has multiple meanings, so it's confusing.",I keep mixing up the different definitions of this word.,단어 학습,multiple meanings = 다의어 / confusing = 헷갈리는,단어
프리토킹 할 때 말이 안 나와,I can't find the words during free talking sessions.,I freeze up when we do free conversation practice.,회화 어려움,free talking = 프리토킹 / freeze up = 말이 안 나오다,회화연습
원서 읽기 동아리에 가입했어,I joined an English book reading club.,I signed up for a club that reads books in the original language.,독서 모임,reading club = 독서 동아리 / original language = 원서,독학
교수님이 출석을 성적에 크게 반영해,The professor weighs attendance heavily in the final grade.,Attendance counts for a big chunk of our grade.,출석,weigh heavily = 크게 반영하다 / counts for = ~에 해당하다,수업
실험 수업에서 데이터 분석하는 게 재밌어,I enjoy analyzing data in lab classes.,Data analysis in lab sessions is actually fun.,실험 수업,data analysis = 데이터 분석 / lab class = 실험 수업,수업
학회 발표 논문 준비하고 있어,I'm preparing a paper for a conference presentation.,I'm working on my conference paper right now.,학회,conference paper = 학회 발표 논문,논문
영어 면접 준비 어떻게 해?,How do you prepare for an English interview?,Any tips for prepping for a job interview in English?,면접 준비,job interview = 취업 면접 / prep = prepare = 준비하다,취업준비
유학 가기 전에 어학연수 먼저 갈까 해,I'm thinking of doing a language course before studying abroad.,I might do a language program first before going overseas for school.,유학 계획,language course = language program = 어학연수,어학연수
이번에 IELTS 시험 등록했어,I registered for the IELTS exam this time.,I just signed up to take the IELTS.,시험 등록,register for = sign up for = 등록하다 / IELTS = 아이엘츠,자격증
대학원에서 연구 주제 정하기가 제일 힘들어,Choosing a research topic in grad school is the hardest part.,Picking a thesis topic is the most challenging part of graduate school.,대학원 연구,research topic = thesis topic = 연구 주제,대학원
학교 멘토가 진로 방향 잡는 데 도움을 줬어,My school mentor helped me figure out my career path.,My mentor at school helped me find my direction.,멘토링,figure out = find = 잡다 / career path = 진로 방향,멘토링
시험 전날 밤에 벼락치기 하면 안 돼,"You shouldn't cram the night before the exam.",Last-minute cramming the night before a test is a bad idea.,공부 습관,cram = 벼락치기하다 / the night before = 전날 밤,시험
영어 에세이 구조가 한국어랑 달라,The structure of English essays is different from Korean ones.,Essay organization in English doesn't follow the same pattern as Korean.,작문,essay structure = 에세이 구조 / organization = 구성,영어학습
컴퓨터 자격증 따놓으면 취업에 유리해,Having a computer certification gives you an edge in job hunting.,Getting IT certified helps with your job search.,자격증,certification = 자격증 / gives an edge = 유리하다,자격증
학술 논문 검색은 구글 스칼라가 편해,Google Scholar is convenient for searching academic papers.,I use Google Scholar to find research papers.,논문 검색,Google Scholar = 학술 논문 검색 엔진,논문
수업 중에 질문하는 게 아직 어려워,"I still find it hard to ask questions during class.",Raising my hand in class is still intimidating for me.,수업 참여,ask questions = raise hand = 질문하다 / intimidating = 어려운,수업
오픈북 시험이라서 다행이다,I'm relieved it's an open-book exam.,Thank goodness this test is open-book.,시험 형식,open-book exam = 오픈북 시험 / relieved = 안도하는,시험
조별 과제 역할 분담 하자,"Let's divide up the roles for the group project.",We should split the tasks for our team assignment.,팀플 역할,divide roles = split tasks = 역할을 분담하다,그룹스터디
논문 심사 결과 언제 나와?,When will the thesis review results be announced?,Any idea when we'll hear back about the dissertation evaluation?,논문 심사,thesis review = dissertation evaluation = 논문 심사,논문
학비 대출 받아서 학교 다니고 있어,I'm attending school on a student loan.,I'm paying for college with student loans.,학비,student loan = 학비 대출,수업
휴학하고 어학연수 갈까 고민이야,I'm thinking about taking a leave of absence to go on a language program.,I'm debating whether to take a semester off for language study abroad.,어학연수 고민,leave of absence = 휴학 / semester off = 한 학기 쉬다,어학연수
시험 잘 봤으면 좋겠다,I hope I did well on the exam.,Fingers crossed I aced the test.,시험 후,did well = aced = 잘 보다 / fingers crossed = 잘 됐으면,시험
학원비가 너무 비싸서 부담돼,The tuition for the academy is too expensive.,Cram school fees are really burning a hole in my pocket.,학원비,academy tuition = 학원비 / burning a hole in my pocket = 돈이 많이 들다,학원
영어 일기 쓰면 영작 실력 느는 데 도움 돼,Writing an English diary helps improve your writing skills.,Keeping a journal in English is great for building writing ability.,영어 학습,English diary = 영어 일기 / improve writing skills = 영작 실력 늘다,영어학습
학교에서 인턴십 공고가 올라왔어,An internship posting went up at school.,The university posted some internship opportunities.,인턴십,internship posting = 인턴십 공고,취업준비
이 수업 재수강해야 할 것 같아,I think I need to retake this class.,I'll probably have to repeat this course.,재수강,retake = repeat = 재수강하다,수업
교수님 연구실에 들어가고 싶어,"I want to join the professor's research lab.",I'm hoping to get into the professor's lab.,대학원 준비,research lab = 연구실 / join = get into = 들어가다,대학원
쉐도잉 연습하면 발음이 좋아져,"If you practice shadowing, your pronunciation gets better.",Shadowing exercises really help with pronunciation.,발음 연습,shadowing = 쉐도잉 (원어민 따라 말하기 연습),발음
시험 보기 전에 기출문제 풀어봐,Try solving past exam questions before the test.,Go through old exam papers before sitting for the test.,시험 대비,past exam questions = 기출문제 / solve = 풀다,시험
졸업 논문 주제 승인받았어,My thesis topic got approved.,I got the green light on my dissertation subject.,논문 승인,got approved = got the green light = 승인받다,논문
학교 근처 고시원에서 자취하고 있어,I'm living in a goshiwon near campus.,I rent a tiny studio near school.,자취,goshiwon = 고시원 (작은 원룸) / near campus = 학교 근처,수업
요즘 코딩 부트캠프 다니고 있어,I'm attending a coding bootcamp these days.,I've been going to a programming bootcamp lately.,독학,coding bootcamp = 코딩 부트캠프,독학
수업 끝나고 복습 안 하면 다 까먹어,"If you don't review after class, you'll forget everything.",Not reviewing after lectures means it all slips away.,복습,review = 복습하다 / forget = slip away = 까먹다,수업
공부할 때 음악 들으면 집중이 안 돼,"I can't concentrate when I listen to music while studying.",Music distracts me when I'm trying to study.,공부 습관,concentrate = focus = 집중하다 / distract = 방해하다,독학
이번 퀴즈 만점 받았어!,I got a perfect score on this quiz!,I aced the quiz this time!,퀴즈 결과,perfect score = 만점 / ace = 만점을 받다,시험
학교 게시판에 과외 구인 글 올렸어,I posted a tutoring ad on the school bulletin board.,I put up a notice looking for tutoring students on the campus board.,과외 구인,tutoring ad = 과외 구인 글 / bulletin board = 게시판,과외
필기 공유해줘서 고마워,Thanks for sharing your notes with me.,I appreciate you letting me copy your notes.,필기 공유,share notes = 필기를 공유하다,그룹스터디
수능 준비 언제부터 시작했어?,When did you start preparing for the college entrance exam?,How early did you begin your CSAT prep?,수능,college entrance exam = CSAT = 수능 / prepare = prep = 준비하다,시험
교수님이 과제 기한을 연장해줬어,The professor extended the assignment deadline.,Our prof gave us an extension on the homework.,과제 기한,extend deadline = 기한을 연장하다 / extension = 연장,과제
이번 학기 학점이 4.0이 넘었어,My GPA is over 4.0 this semester.,I pulled above a 4.0 this term.,학점,GPA over 4.0 = 학점 4.0 이상,수업
영어 스피킹 실력을 빨리 늘리고 싶어,I want to improve my English speaking skills quickly.,I'm trying to level up my English conversation fast.,영어 향상,speaking skills = 스피킹 실력 / level up = 향상시키다,영어학습
TOEIC 900점 넘기는 게 목표야,My goal is to score over 900 on the TOEIC.,I'm aiming for a 900+ on the TOEIC.,자격증 목표,score over = ~점 이상 받다 / aim for = 목표로 하다,자격증
학기 초에는 항상 의욕이 넘쳐,I'm always super motivated at the beginning of the semester.,The start of every term has me fired up.,학기 시작,motivated = fired up = 의욕이 넘치는,수업
교수님 수업이 녹화가 안 돼서 아쉬워,"It's a shame the professor's lectures aren't recorded.",I'm bummed that there's no recording of the prof's class.,수업 녹화,recorded = 녹화된 / bummed = 아쉬운,온라인강의
캠퍼스 투어 해봤어?,Have you done a campus tour?,Have you checked out the campus yet?,캠퍼스,campus tour = 캠퍼스 투어,수업
리포트 표절 검사 통과해야 해,The report has to pass a plagiarism check.,Your paper needs to clear the plagiarism detection system.,리포트,plagiarism check = 표절 검사 / pass = 통과하다,과제
스터디 플래너 쓰면 공부 계획 세우기 좋아,Using a study planner is great for organizing your study schedule.,A study planner really helps you map out your learning goals.,공부 계획,study planner = 스터디 플래너 / organize = map out = 계획하다,독학
교양 과목 추천해줘,Can you recommend a good general education course?,Any electives you'd suggest I take?,수강 신청,general education course = elective = 교양 과목,수업
유학 갈 나라 정했어?,Have you decided which country to study abroad in?,Picked a destination for studying overseas yet?,유학 계획,study abroad = 유학 / destination = 목적지,유학
선배가 족보 줬어,A senior gave me old exam papers.,An upperclassman hooked me up with past tests.,시험 준비,old exam papers = past tests = 족보,시험
학교 학술제에 참가해,I'm participating in the school's academic festival.,I'm taking part in the campus academic fair.,학교 행사,academic festival = 학술제 / participate = take part in = 참가하다,수업
영어 뉴스 듣기가 리스닝 연습에 좋아,Listening to English news is good for listening practice.,English news podcasts are great for ear training.,리스닝,listening practice = 리스닝 연습 / ear training = 듣기 훈련,영어학습
기말 프로젝트 주제 정했어?,Have you picked a topic for the final project?,Decided what you're doing for the end-of-semester project?,프로젝트,final project = 기말 프로젝트,과제
세미나 발표 순서가 나한테 돌아왔어,It's my turn to present at the seminar.,I'm up next for the seminar presentation.,세미나,turn to present = 발표 순서 / seminar = 세미나,발표
전공 변경하고 싶은데 가능할까?,Can I change my major? Is that possible?,I'm wondering if switching majors is an option.,전공 변경,change major = switch majors = 전공을 변경하다,수업
이번에 학생회 선거에 출마해,I'm running for student council this time.,I decided to run in the student government election.,학생회,run for = 출마하다 / student council = student government = 학생회,수업
수업 평가 잘 써줘야 해,"Make sure to write good course evaluations.",Give the class a fair review on the evaluations.,수업 평가,course evaluation = 수업 평가,수업
논문 참고문헌 정리하는 게 너무 귀찮아,"Organizing the bibliography for my paper is so tedious.",Formatting references is such a pain.,논문 작성,bibliography = references = 참고문헌 / tedious = 귀찮은,논문
교수님이 추가 점수 줄 수 있는 과제를 줬어,The professor offered extra credit assignments.,We got a chance to earn bonus points from the prof.,추가 점수,extra credit = bonus points = 추가 점수,과제
방학 때 인턴 경험 쌓아야 해,I need to gain internship experience during the break.,I should do an internship over vacation to build my resume.,인턴,gain experience = 경험을 쌓다 / build resume = 이력서를 강화하다,취업준비
교환학생 가면 학점 인정이 되나?,Are credits from the exchange program transferable?,Do exchange semester credits count toward your degree?,교환학생,transferable credits = 학점 인정 / count toward = ~에 포함되다,유학
이 과목 절대평가야 상대평가야?,Is this course graded on an absolute or relative scale?,Is this class curved or straight grading?,성적 평가,absolute grading = 절대평가 / relative grading = curved = 상대평가,수업
아침 수업은 진짜 못 일어나겠어,I really can't wake up for morning classes.,Early morning lectures are absolutely brutal for me.,아침 수업,morning classes = 아침 수업 / brutal = 힘든,수업
학교 상담센터에서 스트레스 관리 프로그램 해,The school counseling center offers a stress management program.,There's a stress relief program at the campus counseling office.,학교 지원,counseling center = 상담센터 / stress management = 스트레스 관리,수업
시험 성적 이의신청 하려고,I'm going to file a grade appeal for the exam.,I want to challenge my test score.,성적 이의,grade appeal = 성적 이의신청 / challenge = 이의를 제기하다,시험
강의 계획서 먼저 읽어봐,Read the syllabus first.,Check out the course outline before anything else.,수강 신청,syllabus = course outline = 강의 계획서,수업
학교 와이파이가 느려서 강의 스트리밍이 끊겨,"The campus Wi-Fi is so slow that lecture streaming keeps buffering.",School internet is too laggy to stream lectures smoothly.,온라인 수업,streaming = 스트리밍 / buffering = 끊기다 / laggy = 느린,온라인강의
주말에 학교 독서실 자리 있을까?,Will there be seats available in the school reading room on weekends?,Think the study hall at school will be full this weekend?,공부 장소,reading room = study hall = 독서실,도서관
과제 제출을 이메일로 해야 해 LMS로 해야 해?,Should I submit the assignment by email or through the LMS?,Do we turn in homework via email or the learning management system?,과제 제출,LMS = Learning Management System = 학습관리시스템,과제
이 강의 수강 정원이 다 찼어,"This lecture is full, the enrollment cap has been reached.",The class is maxed out on enrollment.,수강 신청,enrollment cap = 수강 정원 / maxed out = 다 찬,수업
필수 과목은 꼭 이수해야 졸업할 수 있어,You have to complete all required courses to graduate.,Mandatory classes must be finished before you can graduate.,졸업 요건,required courses = mandatory classes = 필수 과목 / complete = 이수하다,수업
이 교수님 강의평가 어때?,What are the course evaluations like for this professor?,How does this prof rate on course reviews?,강의 평가,course evaluation = 강의평가 / rate = 평가되다,수업
학기 말에 바빠서 미쳐,I'm going crazy with how busy it is at the end of the semester.,End-of-semester crunch is driving me insane.,학기 끝,end of semester = 학기 말 / crunch = 바쁜 시기,수업
공부 의욕이 하나도 없어,I have zero motivation to study.,I've completely lost my drive to study.,슬럼프,motivation = drive = 의욕 / zero = none = 하나도 없는,독학
집에서 공부하면 유혹이 너무 많아,"There are too many distractions when I study at home.",Studying at home has way too many temptations.,공부 장소,distractions = temptations = 유혹,독학
이 수업 과제가 매주 있어,This class has assignments due every week.,There's weekly homework for this course.,과제,weekly = 매주의 / due every week = 매주 제출,과제
전공 심화 과목 들을 준비가 안 됐어,I don't feel ready for advanced major courses.,I'm not prepared for upper-level courses in my major.,수업 난이도,advanced courses = upper-level courses = 심화 과목,수업
졸업 연구 발표 준비 중이야,I'm preparing for my graduation research presentation.,I'm getting ready for my senior thesis defense.,졸업 발표,graduation research = senior thesis = 졸업 연구 / defense = 심사 발표,발표
수업 시간에 핸드폰 만지면 안 돼,You're not allowed to use your phone during class.,No cell phones allowed in lectures.,수업 규칙,not allowed = 허용되지 않는 / during class = 수업 시간에,수업
영어 작문에서 문장 구조가 제일 중요해,Sentence structure is the most important thing in English writing.,In English composition the key is getting your sentence structure right.,작문,sentence structure = 문장 구조 / composition = 작문,영어학습
학교 동아리에서 영어 토론 해,My school club does English debates.,We have English discussion sessions in our campus club.,동아리,English debate = 영어 토론 / campus club = 학교 동아리,토론
리서치 어시스턴트 지원하려고 해,I'm planning to apply for a research assistant position.,I'm going to put in an application for an RA role.,연구,research assistant = RA = 리서치 어시스턴트,대학원
이번 시험은 서술형이야 객관식이야?,Is this exam essay-based or multiple choice?,Will the test be written answers or multiple choice?,시험 형식,essay-based = 서술형 / multiple choice = 객관식,시험
실습 수업이 이론 수업보다 재밌어,Hands-on classes are more fun than theory lectures.,Practical sessions are way more enjoyable than theoretical ones.,수업 선호,hands-on = practical = 실습 / theory = theoretical = 이론,수업
교수님이 시험 문제 유형을 바꿨대,I heard the professor changed the exam question format.,Apparently the prof switched up the test format this time.,시험 변경,exam format = 시험 문제 유형 / changed = switched up = 바꾸다,시험
도서관에서 책 대출 기한이 언제야?,When is the library book due?,What's the return date for the library book?,도서관,book due date = return date = 대출 기한,도서관
학교에서 무료 영어 튜터링 해준대,The school offers free English tutoring.,There's complimentary English tutoring available on campus.,학교 지원,free tutoring = complimentary tutoring = 무료 튜터링,영어학습
이 과제 워드로 제출해야 해 PDF로 제출해야 해?,Should I submit this assignment in Word or PDF format?,Does this homework need to be turned in as a Word doc or PDF?,과제 제출,submit = turn in = 제출하다 / format = 형식,과제
방학 동안 미리 다음 학기 공부 좀 해놔야겠다,I should study ahead for next semester during the break.,I want to get a head start on next semester's material over vacation.,선행 학습,study ahead = get a head start = 미리 공부하다,독학
학교 근처에 좋은 스터디 카페 알아?,Do you know a good study cafe near campus?,Any decent study spots near school?,공부 장소,study cafe = study spot = 스터디 카페,독학
이 수업 중간에 현장실습 나가야 해,We have to go on a field practicum in the middle of this course.,This class includes a mid-semester field placement.,현장실습,field practicum = field placement = 현장실습,수업
리포트 분량이 최소 10페이지야,"The report has to be at least 10 pages.",The minimum page count for the paper is ten.,과제 요건,minimum page count = 최소 분량,과제
교수님 면담 예약했어?,Did you schedule an appointment with the professor?,Have you booked a meeting with your prof?,교수 면담,schedule an appointment = book a meeting = 면담을 예약하다,수업
학교 축제 때문에 수업이 휴강이야,Classes are canceled because of the school festival.,We have a day off due to the campus festival.,휴강,canceled = 취소된 / day off = 쉬는 날 / 휴강 = 수업 취소,수업
학점은행제로 학점 모으고 있어,I'm accumulating credits through the credit bank system.,I'm earning credits via the academic credit bank.,학점은행제,credit bank system = 학점은행제 / accumulate = 모으다,수업
스터디 그룹에서 서로 퀴즈 내는 게 효과적이야,Quizzing each other in the study group is effective.,Testing each other in our study circle really works.,그룹스터디,quiz each other = 서로 퀴즈를 내다 / effective = 효과적인,그룹스터디
교수님이 수업 진도를 너무 빨리 나가셔,The professor goes through the material way too fast.,Our prof races through the curriculum.,수업 속도,goes through material = 진도를 나가다 / races through = 빠르게 지나가다,수업
이번 주 세미나 발제자가 나야,I'm the presenter for this week's seminar.,It's my turn to lead the seminar discussion this week.,세미나,presenter = 발제자 / lead discussion = 발제를 하다,발표
대학원 입시 준비 언제부터 해야 해?,When should I start preparing for grad school admissions?,How early should I begin grad school application prep?,대학원 준비,grad school admissions = 대학원 입시 / application prep = 입시 준비,대학원
과제 피드백을 교수님한테 받고 싶어,I want to get feedback on my assignment from the professor.,I'd like the prof to review my work and give comments.,피드백,feedback = 피드백 / review = 검토하다,과제
새벽까지 논문 읽었더니 눈이 아파,My eyes hurt from reading papers until dawn.,I strained my eyes reading research articles until the early hours.,논문 읽기,strain eyes = 눈이 아프다 / until dawn = 새벽까지,논문
학교 도서관 복사기 고장났어,The photocopier at the school library is broken.,The library copier is out of order.,도서관,photocopier = copier = 복사기 / out of order = 고장난,도서관
원어민 영어 회화 수업 듣고 있어,I'm taking a conversational English class with a native speaker.,I have conversation lessons with a native English speaker.,회화 수업,conversational English = 영어 회화 / native speaker = 원어민,회화연습
시험 감독관이 너무 엄격해,The exam proctor is way too strict.,The test supervisor is super uptight.,시험 환경,proctor = supervisor = 감독관 / strict = uptight = 엄격한,시험
이번 발표 시간이 15분 제한이야,The presentation has a 15-minute time limit.,We only get fifteen minutes for our talk.,발표 시간,time limit = 시간 제한,발표
