korean,english,alt,situation,note,category
같이 카페에서 공부할래?,Wanna study together at a cafe?,Feel like hitting the cafe for a study session?,공부 제안,study together = 같이 공부하다,독학
수업 중에 토론 참여를 많이 해야 점수를 잘 받아,"You need to participate a lot in class discussions to get a good grade.",Active class participation is key to scoring well.,수업 참여,participation = 참여 / key to = ~의 핵심,토론
선배한테 시험 정보 좀 물어볼래?,Should we ask a senior for some exam tips?,Wanna see if an upperclassman has any exam intel?,시험 정보,senior = upperclassman = 선배 / exam tips = intel = 시험 정보,시험
이번에 교생실습 나가,I'm going on my teaching practicum this time.,I have student teaching practice coming up.,교생실습,teaching practicum = student teaching = 교생실습,수업
영어 관사 사용이 제일 어려워,Using English articles is the hardest part for me.,Articles in English are my biggest grammatical struggle.,문법,articles (a/an/the) = 관사,문법
학교 식당 밥 먹으면서 공부해도 되나?,Can I study while eating in the school cafeteria?,Is it okay to study in the campus dining hall?,공부 장소,cafeteria = dining hall = 학교 식당,독학
교수님 수업 레코딩 파일 좀 보내줘,Send me the recording file of the professor's lecture.,Can you share the class recording?,수업 자료,recording file = 녹음/녹화 파일,온라인강의
학교에서 해외 대학이랑 복수 학위 프로그램 해,The school has a dual degree program with a foreign university.,Our university offers a joint degree with an overseas institution.,유학,dual degree = joint degree = 복수 학위,유학
연구 윤리 교육 이수했어?,Have you completed the research ethics training?,Did you finish the academic integrity course?,연구 윤리,research ethics = 연구 윤리 / academic integrity = 학술 윤리,대학원
수업 전에 예습 좀 하고 가야겠다,I should preview the material before class.,I'd better do some pre-reading before the lecture.,예습,preview = pre-reading = 예습,수업
학교 컴퓨터실에서 프린트할 수 있어?,Can I print at the school computer lab?,Is the campus computer room available for printing?,학교 시설,computer lab = 컴퓨터실 / print = 프린트하다,도서관
이번 과제 참고문헌 5개 이상 찾아야 해,I need to find at least 5 references for this assignment.,This paper requires a minimum of five sources.,과제 요건,references = sources = 참고문헌 / at least = minimum = 최소,과제
한 학기에 몇 학점까지 들을 수 있어?,How many credits can you take in one semester?,What's the max credit load per semester?,수강 신청,credit load = 학점 수 / max = 최대,수업
온라인 수업 줌 링크 공유해줘,Share the Zoom link for the online class.,Can you send me the Zoom meeting link for our virtual lecture?,온라인 수업,Zoom link = 줌 링크 / virtual lecture = 온라인 강의,온라인강의
교수님이 과제를 일찍 내면 가산점 준대,The professor said submitting the assignment early gives extra points.,We get bonus points for turning in homework ahead of the deadline.,과제,extra points = bonus points = 가산점,과제
공부할 때 포모도로 기법 써봤어?,Have you tried the Pomodoro technique while studying?,Ever used the Pomodoro method for studying?,공부법,Pomodoro technique = 포모도로 기법 (25분 집중 + 5분 휴식),독학
교수님이 석사 과정 추천해줬어,The professor recommended I pursue a master's degree.,My prof suggested I go for a master's program.,대학원 진학,master's degree = master's program = 석사 과정,대학원
이 과목 중간고사 없이 기말고사만 봐,"This course has no midterm, only a final exam.",There's just a final and no midterm for this class.,시험,no midterm = 중간고사 없음 / only a final = 기말고사만,시험
수업 발표 잘하는 팁 있어?,Any tips for doing well on class presentations?,How do I give a good presentation in class?,발표 팁,tips for presenting = 발표 팁,발표
영어 접두사와 접미사를 알면 단어 외우기 쉬워,"If you learn English prefixes and suffixes, memorizing words gets easier.",Knowing prefixes and suffixes makes vocabulary building much simpler.,단어 학습,prefix = 접두사 / suffix = 접미사,단어
이번 주 과제가 세 개나 돼,"I have three assignments due this week.",There are three separate homeworks this week.,과제 부담,assignments due = 제출할 과제 / three = 세 개,과제
교환학생 면접 준비 어떻게 했어?,How did you prepare for the exchange student interview?,What was your strategy for the exchange program interview?,유학 준비,exchange student interview = 교환학생 면접,유학
수업 끝나면 바로 도서관 가자,Let's head straight to the library after class.,Let's go right to the library when class ends.,도서관,head straight to = go right to = 바로 가다,도서관
이 교수님 수업 A+ 받기 힘들다고 들었어,I heard it's really hard to get an A+ in this professor's class.,People say getting top marks from this prof is nearly impossible.,성적,A+ = top marks / nearly impossible = 거의 불가능한,수업
발표 대본 외우는 게 좋아 안 외우는 게 좋아?,Is it better to memorize the presentation script or not?,Should I learn my speech word-for-word or wing it?,발표 준비,memorize script = 대본을 외우다 / wing it = 즉석에서 하다,발표
영어 전화 회화가 제일 어려운 것 같아,I think English phone conversations are the hardest.,Talking on the phone in English is the most challenging for me.,영어 회화,phone conversations = 전화 회화,회화연습
학교 앞 문구점에서 필기구 사야 해,I need to buy writing supplies at the stationery shop near school.,I have to pick up some pens and notebooks from the store by campus.,학용품,writing supplies = stationery = 필기구,수업
자격증 공부와 학교 공부 병행하기 힘들어,"It's tough to juggle certification studying and schoolwork.",Balancing exam prep for credentials and regular coursework is hard.,자격증,juggle = balance = 병행하다 / certification = credentials = 자격증,자격증
유학 가면 문화 충격이 있을 수 있어,"You might experience culture shock when you study abroad.",Going overseas for school can come with some culture shock.,유학 생활,culture shock = 문화 충격,유학
수업 녹음해도 되냐고 교수님께 여쭤봐야 해,I need to ask the professor if it's okay to record the lecture.,I should check with the prof whether we're allowed to record class.,수업 녹음,record the lecture = 수업을 녹음하다,수업
이번 시험 서술형 비중이 높대,I heard essay questions make up a big portion of this exam.,Apparently the test is mostly short-answer and essay.,시험 형식,essay questions = 서술형 문제 / big portion = 높은 비중,시험
학위 논문 방어 날짜 잡았어?,Have you set a date for your thesis defense?,Is your dissertation defense date scheduled?,논문 심사,thesis defense = dissertation defense = 학위 논문 방어,논문
주말에 학교 도서관 몇 시까지 해?,What time does the school library close on weekends?,How late is the campus library open on Saturdays and Sundays?,도서관 시간,library hours = 도서관 운영 시간,도서관
영어 에세이에서 주제문이 중요해,The thesis statement is crucial in an English essay.,A strong topic sentence is key in English academic writing.,작문,thesis statement = topic sentence = 주제문,영어학습
수업 드랍 기한이 언제야?,When is the deadline to drop a class?,What's the last day to withdraw from a course?,수강 철회,drop = withdraw = 드랍하다 / deadline = 기한,수업
기숙사에서 공부하면 룸메가 시끄러워,My roommate is noisy when I try to study in the dorm.,I can't study in the dorm because my roomie is loud.,기숙사,roommate = roomie = 룸메이트 / noisy = loud = 시끄러운,독학
교수님한테 학점 재고해달라고 부탁할 수 있어?,Can I ask the professor to reconsider my grade?,Is it possible to request a grade review from the prof?,성적,reconsider grade = grade review = 학점 재고,수업
학교에서 진로 박람회 한대,There's a career fair at school.,The university is holding a job expo on campus.,진로,career fair = job expo = 진로 박람회,진로
영어로 프레젠테이션 하는 건 연습이 필요해,Presenting in English takes practice.,You need lots of practice to present well in English.,발표,presenting in English = 영어로 발표하기 / takes practice = 연습이 필요하다,발표
이번 학기에 봉사활동 시간 채워야 해,I need to complete my volunteer hours this semester.,I have to fulfill my community service requirement this term.,봉사활동,volunteer hours = community service = 봉사활동 시간,수업
수업에서 깜짝 과제 내줘서 짜증나,The professor sprung a surprise assignment on us and it's annoying.,I'm frustrated that we got an unexpected homework.,과제 불만,surprise assignment = 깜짝 과제 / sprung on = 갑자기 내다,과제
학교 근처에서 과외할 학생 구하고 있어,I'm looking for a student to tutor near campus.,I'm searching for tutoring gigs around the university area.,과외,tutor = 과외하다 / looking for = searching for = 구하고 있다,과외
유학 비자 준비 서류가 많아,"There's a lot of paperwork for the study abroad visa.",The documentation needed for a student visa is overwhelming.,유학 서류,paperwork = documentation = 서류 / student visa = 유학 비자,유학
요즘 자기주도학습에 관심 있어,"I'm interested in self-directed learning these days.",I've been looking into autonomous study methods lately.,독학,self-directed learning = autonomous study = 자기주도학습,독학
수업 평가에서 교수님한테 솔직하게 써도 되나?,Is it okay to be honest in the course evaluation about the professor?,Can I give the prof candid feedback on the teaching evaluations?,수업 평가,honest = candid = 솔직한 / course evaluation = 수업 평가,수업
시험 치르는 장소가 평소 강의실이 아니야,The exam venue is different from the usual classroom.,We're not taking the test in our regular lecture hall.,시험 장소,exam venue = 시험 장소 / regular lecture hall = 평소 강의실,시험
교수님이 연구 프로포절 써오라고 하셨어,The professor asked us to write a research proposal.,We have to submit a research proposal to the prof.,연구,research proposal = 연구 프로포절 / 연구 계획서,대학원
학술 데이터베이스 접근 권한이 있어?,Do you have access to academic databases?,Can you get into the scholarly research databases?,논문 검색,academic databases = scholarly databases = 학술 데이터베이스,논문
팀플에서 내가 리더 맡게 됐어,I ended up being the team leader for the group project.,I got stuck as the lead for our group assignment.,그룹스터디,team leader = 팀장 / ended up = got stuck = ~하게 되다,그룹스터디
학생증 분실해서 재발급 받아야 해,I lost my student ID and need to get it reissued.,I have to get a replacement student card because I lost mine.,학교 생활,student ID = student card = 학생증 / reissue = 재발급,수업
영어 이디엄 공부는 맥락 속에서 해야 해,English idioms should be studied in context.,Learning English idioms works best when you see them used in context.,영어 학습,idiom = 이디엄 (관용어) / in context = 맥락 속에서,영어학습
이번 시험 커브 쳐줬으면 좋겠다,I hope they curve this exam.,I'm praying for a grade curve on this test.,시험,curve = grade curve = 커브 (상향 조정),시험
학교 공부와 알바를 병행하기 어렵다,"It's hard to balance school and a part-time job.",Juggling academics and a side job is exhausting.,학교 생활,balance = juggle = 병행하다 / part-time job = 알바,수업
대출한 도서관 책을 분실했어,I lost a library book that I checked out.,I misplaced a book I borrowed from the library.,도서관,checked out = borrowed = 대출한 / lost = misplaced = 분실한,도서관
교수님이 수업 끝에 미니 퀴즈 보신대,The professor gives a mini quiz at the end of every class.,There's a short quiz after each lecture from the prof.,퀴즈,mini quiz = short quiz = 미니 퀴즈,시험
이번 학기에 교양으로 심리학 들어,I'm taking psychology as a general education course this semester.,I enrolled in psych as an elective this term.,교양 과목,psychology = 심리학 / general education = elective = 교양,수업
학교에서 학술 글쓰기 워크숍 열어,The school is hosting an academic writing workshop.,There's a scholarly writing workshop on campus.,학술 글쓰기,academic writing workshop = 학술 글쓰기 워크숍,영어학습
시험 끝나고 바로 답 맞춰보는 거 스트레스야,Checking answers right after the exam is stressful.,Comparing answers immediately after a test stresses me out.,시험 후,checking answers = 답을 맞춰보다 / stressful = 스트레스 주는,시험
학점 관리를 잘 해야 장학금 유지돼,"You need to maintain good grades to keep your scholarship.",Keeping your GPA up is essential for holding onto your scholarship.,장학금,maintain grades = 학점을 관리하다 / keep scholarship = 장학금을 유지하다,수업
교수님 연구 논문 읽어보는 게 도움이 돼,Reading the professor's research papers is helpful.,It helps to go through the prof's published work.,논문,research papers = published work = 연구 논문,논문
영어 라이팅 실력 늘리려면 많이 써봐야 해,"To improve your English writing, you have to write a lot.",The key to better English writing is constant practice.,영어 학습,writing skills = 라이팅 실력 / constant practice = 꾸준한 연습,영어학습
수업 시간에 참여 점수가 꽤 크대,I heard participation scores weigh quite a bit in this class.,Apparently class engagement counts for a significant portion of the grade.,수업 참여,participation score = 참여 점수 / weigh = 비중이 있다,수업
이번에 학술 논문 공모전 나가볼까 해,I'm thinking about entering an academic paper competition.,I might submit something to the scholarly paper contest.,논문,academic paper competition = 학술 논문 공모전,논문
학교 체육 수업에서 운동도 하고 학점도 받아,In PE class I get to exercise and earn credits.,Physical education counts toward my GPA and keeps me active.,체육 수업,PE = physical education = 체육 / earn credits = 학점을 받다,수업
독해 지문이 너무 길어서 시간이 부족했어,"The reading passages were so long that I ran out of time.",I couldn't finish because the comprehension texts were too lengthy.,시험,reading passages = 독해 지문 / ran out of time = 시간이 부족하다,시험
이번에 연구 장학금 받았어!,I got a research scholarship this time!,I was awarded a research grant!,장학금,research scholarship = research grant = 연구 장학금,대학원
학교 프린터가 또 종이 걸렸어,The school printer jammed again.,The campus printer had another paper jam.,학교 시설,paper jam = 종이 걸림,도서관
새 학기 교재비가 너무 비싸,Textbook costs for the new semester are ridiculous.,The price of books this term is outrageous.,교재비,textbook costs = 교재비 / ridiculous = outrageous = 너무 비싼,수업
교수님이 논문 지도 시간을 잡아주셨어,The professor scheduled a thesis advising session.,My advisor set up a meeting to discuss my paper progress.,논문 지도,thesis advising = 논문 지도 / scheduled = 잡다,논문
시험에서 실수해서 점수가 낮게 나왔어,I made mistakes on the exam so my score came out low.,Careless errors cost me points on the test.,시험 결과,careless errors = 실수 / cost points = 점수를 깎다,시험
영어 이메일에서 격식체 쓰는 법 배우고 있어,I'm learning how to write formal English emails.,I've been studying the proper etiquette for formal email in English.,영어 이메일,formal email = 격식체 이메일 / etiquette = 예절,영어학습
오늘 수업에서 조별 발표 피드백을 받았어,We got feedback on our group presentation in today's class.,The professor gave us comments on our team presentation today.,발표 피드백,feedback = comments = 피드백,발표
학교에서 영어 인증 시험 봐야 졸업할 수 있어,"You need to pass an English certification exam to graduate.",Graduation requires passing an accredited English test at our school.,졸업 요건,English certification = 영어 인증 / accredited = 공인된,자격증
이번 시험은 오픈노트야,This exam is open-note.,You're allowed to use your notes on this test.,시험 형식,open-note = 오픈노트 / allowed to use = 사용 가능한,시험
교수님이 레포트 형식을 시카고 스타일로 하래,The professor wants the report in Chicago style.,We have to format our paper using Chicago citation style.,리포트,Chicago style = 시카고 스타일 (인용 형식 중 하나),과제
학교에서 AI 관련 특강이 있대,There's a special lecture about AI at school.,The university is offering a guest talk on artificial intelligence.,특강,special lecture = guest talk = 특강,수업
이번 주 수업 휴강이야,Class is canceled this week.,No lecture this week — the class is off.,휴강,canceled = off = 휴강인,수업
학교 학습 지원 센터에서 튜터링 받을 수 있어,You can get tutoring at the school's learning support center.,The campus academic support center offers free tutoring.,학교 지원,learning support center = academic support center = 학습 지원 센터,수업
한 문단에 하나의 주제만 써야 해,Each paragraph should have only one main idea.,Stick to a single topic per paragraph.,작문 규칙,one main idea per paragraph = 한 문단에 하나의 주제,영어학습
시험 준비 플랜 짜야 해,I need to create a study plan for the exam.,I have to map out an exam prep schedule.,시험 준비,study plan = exam prep schedule = 시험 준비 계획,시험
학교 오리엔테이션 갔다 왔어,I went to the school orientation.,I attended the campus orientation session.,학교 행사,orientation = 오리엔테이션 / attended = 참석했다,수업
이 수업 과목 코드가 뭐야?,What's the course code for this class?,Do you know the class number for this subject?,수강 신청,course code = class number = 과목 코드,수업
교환학생 가서 홈스테이 할 거야,I'm going to do a homestay while on exchange.,I'll be staying with a host family during my exchange program.,유학 생활,homestay = 홈스테이 / host family = 호스트 가족,유학
학교 카운슬러와 상담 예약을 했어,I made an appointment with the school counselor.,I booked a session with the campus advisor.,학교 상담,counselor = advisor = 카운슬러 / appointment = session = 상담,수업
시험에서 시간 배분이 중요해,Time management is crucial during exams.,Allocating your time wisely is key on tests.,시험 팁,time management = time allocation = 시간 배분,시험
연구 방법론 수업이 대학원에서 필수야,Research methodology is a required course in grad school.,You have to take research methods in your graduate program.,대학원,research methodology = research methods = 연구 방법론,대학원
학교 게시판에 스터디 모집 글이 올라왔어,A study group recruitment post went up on the school board.,Someone posted about forming a study group on the campus bulletin.,스터디 모집,recruitment post = 모집 글 / campus bulletin = 학교 게시판,그룹스터디
숙제를 미루면 나중에 더 힘들어,"If you procrastinate on homework, it'll be even harder later.",Putting off assignments always makes things worse in the end.,공부 습관,procrastinate = put off = 미루다,독학
교수님이 수업 자료를 PDF로 올려줬어,The professor uploaded the class materials as a PDF.,The prof posted the lecture notes in PDF format.,수업 자료,uploaded = posted = 올리다 / class materials = lecture notes = 수업 자료,온라인강의
학교에서 창업 동아리 만들었어,I started an entrepreneurship club at school.,I founded a startup club on campus.,동아리,entrepreneurship club = startup club = 창업 동아리,수업
이 단어 미국 영어랑 영국 영어에서 다르게 쓰여,"This word is used differently in American and British English.",This term has different usage in US vs UK English.,영어 학습,American English vs British English = 미국 영어 vs 영국 영어,단어
교수님이 기한 넘기면 감점한다고 했어,The professor said late submissions will be penalized.,The prof warned that going past the deadline means a grade deduction.,과제,late submission = 기한 초과 제출 / penalized = deduction = 감점,과제
이번 학기에 학생 연구 프로젝트에 참여했어,I participated in a student research project this semester.,I joined an undergraduate research initiative this term.,연구,student research project = undergraduate research = 학생 연구 프로젝트,대학원
영어로 발표할 때 아이컨택이 중요해,Eye contact is important when presenting in English.,Making eye contact during English presentations is crucial.,발표 기술,eye contact = 아이컨택 / crucial = 중요한,발표
학교 근처에 공부하기 좋은 식당 알아?,Do you know a good restaurant near campus to study at?,Any cafes or eateries around school where you can study?,공부 장소,near campus = 학교 근처,독학
논문 데이터 수집이 아직 안 끝났어,I haven't finished collecting data for my paper yet.,The data gathering phase for my research is still ongoing.,논문 데이터,data collection = data gathering = 데이터 수집,논문
이 시험은 상대평가라서 경쟁이 치열해,"This exam is graded on a curve, so the competition is fierce.",Since this test is curved the stakes are high among classmates.,시험,graded on a curve = 상대평가 / fierce competition = 치열한 경쟁,시험
학교에서 영어 말하기 대회 나가,I'm entering the English speaking contest at school.,I'm competing in the campus English speech competition.,대회,speaking contest = speech competition = 말하기 대회,영어학습
이번에 장학생으로 선발됐어!,I was selected as a scholarship recipient!,I got picked for a scholarship!,장학금,scholarship recipient = 장학생,수업
논문 표절률이 높으면 통과 못해,"If the plagiarism rate is too high, your paper won't pass.",A high plagiarism score means your thesis gets rejected.,논문,plagiarism rate = 표절률 / pass = 통과하다,논문
교수님이 논문 수정 사항을 피드백해주셨어,The professor gave feedback on revisions needed for my paper.,The prof pointed out areas to fix in my thesis.,논문 수정,revisions = 수정 사항 / feedback = 피드백,논문
교수님한테 사무적인 이메일 보내기 어려워,I find it hard to send a formal email to the professor.,Writing a professional email to the prof is challenging for me.,이메일,formal email = professional email = 사무적인 이메일,수업
수업 시간에 프레젠테이션 슬라이드를 안 보여줘,"The professor doesn't show slides during class.",There are no presentation slides in this lecture.,수업 방식,slides = 슬라이드 / during class = 수업 시간에,수업
도서관에서 조용히 해주세요,Please be quiet in the library.,Could you keep it down in the library?,도서관 예절,be quiet = keep it down = 조용히 하다,도서관
이 과목 학점이 3학점이야 2학점이야?,Is this course 3 credits or 2 credits?,How many credit hours is this class worth?,수강 정보,credit hours = 학점,수업
방학에 어학연수 캠프 가,I'm going to a language camp during the break.,I'm attending an immersion camp over vacation.,어학연수,language camp = immersion camp = 어학 캠프,어학연수
교수님이 리서치 페이퍼 주제를 좁히래,The professor told me to narrow down my research paper topic.,The prof wants me to make my paper topic more specific.,논문 주제,narrow down = 좁히다 / specific = 구체적인,논문
학교 도서관에서 논문 인쇄 무료야?,Is it free to print papers at the school library?,Can I print my thesis at the campus library for free?,도서관,print = 인쇄하다 / free = 무료,도서관
학교 유치원이 있어서 공부에 집중할 수 있어,"The campus has a daycare, so I can focus on studying.",Having a university daycare lets me concentrate on my studies.,학교 시설,daycare = 유치원 / focus = concentrate = 집중하다,수업
영어 듣기 평가에서 항상 점수가 낮아,I always score low on English listening assessments.,My grades on listening comprehension tests are consistently poor.,영어 듣기,listening assessment = 듣기 평가 / score low = 점수가 낮다,영어학습
학교에서 교내 논문 발표 대회 한대,The school is holding an on-campus paper presentation competition.,There's an in-house thesis presentation contest at the university.,논문 대회,paper presentation competition = 논문 발표 대회,논문
이번에 학점 경고 받았어,I got an academic warning this time.,I received a GPA probation notice.,학점 경고,academic warning = GPA probation = 학점 경고,수업
수학 수업에서 미적분이 제일 어렵다,Calculus is the hardest part of math class.,I struggle the most with calculus in mathematics.,수업 난이도,calculus = 미적분 / struggle with = ~에 어려움을 겪다,수업
학교에서 무료 코딩 수업 해준대,The school is offering free coding classes.,There are complimentary programming courses on campus.,학교 프로그램,free coding classes = 무료 코딩 수업,수업
이 수업은 실험 비중이 커서 실습복 입어야 해,"This class has a lot of lab work, so you need to wear a lab coat.",You have to wear a lab coat because this course is lab-heavy.,실험 수업,lab work = 실험 / lab coat = 실습복,수업
다음 주 기말 시험 일정 나왔어,The final exam schedule came out for next week.,Next week's finals timetable has been posted.,시험 일정,final exam schedule = 기말 시험 일정,시험
교수님이 논문 게재 도와주신다고 했어,The professor said they'd help me get my paper published.,My advisor offered to assist with getting my article published.,논문 게재,get published = 게재하다 / assist = 도와주다,논문
이 강의는 선착순 수강이야,This lecture is first come first served for enrollment.,Enrollment for this class is on a first-come-first-served basis.,수강 신청,first come first served = 선착순,수업
교내 영어 작문 대회에 나가볼까,Maybe I should enter the campus English writing contest.,I'm considering joining the on-campus English essay competition.,대회,English writing contest = 영어 작문 대회,영어학습
학교에서 취업 연계 프로그램이 있어,The school has a job placement program.,There's a career linkage initiative at the university.,취업,job placement program = 취업 연계 프로그램,취업준비
학습 목표를 명확하게 세워야 해,"You need to set clear learning goals.",It's important to establish well-defined study objectives.,공부법,clear learning goals = 명확한 학습 목표 / establish = set = 세우다,독학
수업 과제를 깜빡 잊고 안 냈어,I totally forgot to turn in the class assignment.,I blanked on submitting the homework.,과제,forgot to turn in = 깜빡 잊고 안 내다 / blanked = 깜빡하다,과제
이번 학기 학점을 올리려면 기말을 잘 봐야 해,I need to do well on finals to raise my GPA this semester.,Acing the final is the only way to save my grades this term.,학점 관리,raise GPA = 학점을 올리다 / ace = 잘 보다,시험
선배가 수강 신청 꿀팁을 줬어,A senior shared some course registration hacks with me.,An upperclassman gave me insider tips on signing up for classes.,수강 신청,registration hacks = insider tips = 꿀팁,수업
영어 프레젠테이션에서 Q&A 대응이 어려워,Handling the Q&A session during English presentations is tough.,I find it hard to answer questions after presenting in English.,발표,Q&A session = 질의응답 / handling = 대응하다,발표
대학 도서관에 전공 서적이 많아,The university library has a lot of books in my major.,The campus library is well-stocked with major-specific texts.,도서관,major-specific texts = 전공 서적,도서관
학기 초 OT에서 수업 방식 설명해줘,They explain the teaching method during the beginning-of-semester orientation.,The course format is covered at the opening orientation.,오리엔테이션,OT = orientation / teaching method = 수업 방식,수업
공부하면서 간식 먹는 거 좋아해,I like snacking while studying.,I enjoy munching on something during study sessions.,공부 습관,snacking = munching = 간식 먹기,독학
영어 단어 어원을 알면 뜻 추론이 쉬워,"If you know the etymology of English words, guessing meanings becomes easier.",Understanding word origins helps you infer definitions in English.,단어,etymology = 어원 / infer = 추론하다,단어
이번에 연구 보조원 시급이 올랐어,The hourly pay for research assistants went up this time.,RA wages got a bump recently.,연구 보조,hourly pay = 시급 / RA = research assistant,대학원
학교에서 복수 전공 상담 해줘,The school offers counseling for double majors.,You can get advising on dual degrees at the university.,진로 상담,counseling = advising = 상담 / double major = dual degree = 복수 전공,진로
시험에서 찍기의 기술이 있어,There's an art to guessing on exams.,Strategic guessing on tests is a real skill.,시험 팁,art of guessing = 찍기의 기술,시험
어학원 등록하려면 레벨 테스트 봐야 해,You need to take a placement test to register at the language school.,Enrollment at the language academy requires a level assessment first.,어학원,placement test = level assessment = 레벨 테스트,학원
논문 피어리뷰를 받아야 게재할 수 있어,You need peer review before you can publish your paper.,Your article has to go through peer review to get published.,논문,peer review = 피어리뷰 (동료 심사),논문
교수님이 추가 과제를 내줬어,The professor assigned additional homework.,We got extra work from the prof.,과제,additional homework = extra work = 추가 과제,과제
학교에서 무이자 학비 대출을 해줘,The school offers interest-free tuition loans.,The university provides zero-interest student loans.,학비,interest-free = 무이자 / tuition loan = 학비 대출,수업
영어 글쓰기에서 능동태가 수동태보다 좋아,"In English writing, active voice is preferred over passive voice.",Use active voice rather than passive in English compositions.,작문,active voice = 능동태 / passive voice = 수동태,영어학습
수업 시간이 겹쳐서 한 과목 포기해야 해,"My class times overlap, so I have to give up one course.",I have a schedule conflict and need to drop a class.,수강 신청,overlap = 겹치다 / schedule conflict = 시간 충돌,수업
교수님이 학기말에 포트폴리오 제출하래,The professor wants a portfolio submission at the end of the semester.,We have to turn in a portfolio at the end of term.,과제,portfolio submission = 포트폴리오 제출,과제
공부 마라톤 48시간 해본 적 있어?,Have you ever done a 48-hour study marathon?,Ever pulled a two-day study binge?,공부,study marathon = study binge = 공부 마라톤,독학
이번에 학교에서 해커톤 대회가 있어,There's a hackathon competition at school this time.,The university is hosting a hackathon event.,대회,hackathon = 해커톤,수업
동기한테 강의 필기 좀 빌려야겠다,I should borrow lecture notes from a classmate.,I need to get a copy of the notes from someone in my year.,필기,borrow notes = 필기를 빌리다 / classmate = 동기,수업
학점이 낮으면 대학원 가기 힘들어,"If your GPA is low, it's hard to get into grad school.",A poor GPA makes graduate school admission tough.,대학원 입시,low GPA = 낮은 학점 / admission = 입학,대학원
이번에 봉사 학점 인정 받았어,I got credit for my volunteer work this time.,My community service hours counted toward course credits.,봉사 학점,volunteer credit = 봉사 학점 / counted toward = ~으로 인정되다,수업
강의실 냉방이 너무 세서 추워,"The air conditioning in the lecture hall is too strong, it's freezing.",The classroom AC is blasting and I'm cold.,강의 환경,air conditioning = AC = 냉방 / too strong = 너무 센,수업
시험 칠 때 연습장 써도 돼?,Can I use scratch paper during the exam?,Are we allowed to have scrap paper on the test?,시험 규정,scratch paper = scrap paper = 연습장,시험
교수님 리서치 그룹에 들어갔어,I joined the professor's research group.,I got into the prof's lab team.,연구,research group = lab team = 리서치 그룹,대학원
이번 주말에 논문 쓰기 워크숍 간다,I'm going to a paper writing workshop this weekend.,I'm attending a thesis writing seminar on Saturday.,논문,paper writing workshop = thesis writing seminar = 논문 쓰기 워크숍,논문
학생 할인으로 교재 싸게 샀어,I got the textbook cheaper with a student discount.,I saved money on books using my student discount.,학생 혜택,student discount = 학생 할인,수업
영어 파닉스부터 배우면 발음이 좋아져,"If you start with English phonics, your pronunciation improves.",Learning phonics first helps you get better English pronunciation.,발음,phonics = 파닉스 (소리 학습법),발음
수강 정정 기간에 수업 바꿔야겠다,I need to switch classes during the add/drop period.,I should change my courses during the schedule adjustment window.,수강 정정,add/drop period = 수강 정정 기간,수업
학교 연구 윤리 위반하면 퇴학 처분이야,"If you violate research ethics at school, you face expulsion.",Breaching academic integrity rules means expulsion.,연구 윤리,violate = breach = 위반하다 / expulsion = 퇴학,대학원
교수님 수업에서 매번 성찰 일지를 써야 해,I have to write a reflection journal for every class with this professor.,The prof requires a reflective log after each session.,과제,reflection journal = reflective log = 성찰 일지,과제
영어 통번역 대학원 가고 싶어,I want to go to a graduate school for English interpretation and translation.,I'm aiming for a master's in English translation and interpreting.,대학원,interpretation = 통역 / translation = 번역,대학원
그룹 스터디에서 역할을 나눠야 효율적이야,Dividing roles in a study group makes it more efficient.,Study groups are more productive when everyone has an assigned role.,그룹스터디,dividing roles = 역할 분담 / efficient = productive = 효율적인,그룹스터디
시험 전날에는 일찍 자는 게 좋아,"It's better to go to bed early the night before an exam.",Getting a good night's sleep before a test is more helpful than cramming.,시험 준비,go to bed early = 일찍 자다 / good night's sleep = 충분한 수면,시험
교수님이 중간고사 범위를 반으로 줄여줬어,The professor cut the midterm coverage in half.,The prof halved the scope of the midterm.,시험 범위,cut in half = halved = 반으로 줄이다,시험
학교 의료실에서 건강 검진 받았어,I got a health check-up at the school clinic.,I had my physical at the campus health center.,학교 시설,health check-up = physical = 건강 검진,수업
이번에 대학 졸업식 총대 맡게 됐어,I was chosen as the valedictorian for graduation.,I got picked to be the graduation representative.,졸업,valedictorian = graduation representative = 총대,수업
시험 볼 때 계산기 쓸 수 있어?,Can we use a calculator during the exam?,Are calculators permitted on the test?,시험 규정,calculator = 계산기 / permitted = 허용된,시험
학교에서 영어 연극 동아리에 참여하고 있어,I'm part of the English theater club at school.,I participate in the campus English drama group.,동아리,theater club = drama group = 연극 동아리,영어학습
해외 학회 참석하려면 학교 지원금 신청해야 해,You need to apply for school funding to attend an overseas conference.,To go to an international conference you have to request university travel grants.,학회,school funding = university travel grants = 학교 지원금,논문
이번 학기에 인턴십이 필수야,An internship is mandatory this semester.,We have a required internship component this term.,인턴십,mandatory = required = 필수인 / internship = 인턴십,취업준비
교수님이 학술지 논문 리뷰 과제를 줬어,The professor assigned a journal article review as homework.,We have to write a critique of a scholarly journal paper.,과제,journal article review = 학술지 논문 리뷰,논문
이 수업은 절대평가라 경쟁이 덜해,"This class uses absolute grading, so there's less competition.",Since it's not curved there's less rivalry in this course.,성적,absolute grading = 절대평가 / less competition = 경쟁이 덜한,수업
영어 에세이 쓸 때 개요부터 작성해,"When writing an English essay, start with an outline.",Always draft an outline before writing your English paper.,작문,outline = 개요 / draft = 작성하다,영어학습
