sedation,Mild sedation was necessary to examine the anxious cat properly.,진정,불안한 고양이를 적절히 검사하기 위해 가벼운 진정이 필요했다.,鎮静,不安な猫を適切に検査するために軽い鎮静が必要だった。,镇静,轻度镇静是正确检查焦虑猫咪所必需的。,sedación,La sedación leve fue necesaria para examinar adecuadamente al gato ansioso.,an thần,An thần nhẹ là cần thiết để kiểm tra con mèo lo lắng đúng cách.,การให้ยาสงบ,การให้ยาสงบเล็กน้อยจำเป็นเพื่อตรวจสอบแมวที่กังวลอย่างเหมาะสม,sedasi,Sedasi ringan diperlukan untuk memeriksa kucing yang cemas dengan benar.
skylight,The architect incorporated skylights to maximize natural lighting indoors.,천창,건축가가 실내 자연 채광을 극대화하기 위해 천창을 도입했다.,天窓,建築家は屋内の自然光を最大化するために天窓を取り入れた。,天窗,建筑师加入了天窗以最大限度地利用室内自然采光。,tragaluz,El arquitecto incorporó tragaluces para maximizar la iluminación natural en interiores.,cửa sổ trần,Kiến trúc sư đã kết hợp cửa sổ trần để tối đa hóa ánh sáng tự nhiên trong nhà.,ช่องแสงบนหลังคา,สถาปนิกนำช่องแสงบนหลังคามาใช้เพื่อเพิ่มแสงธรรมชาติภายในอาคาร,jendela atap,Arsitek memasukkan jendela atap untuk memaksimalkan pencahayaan alami di dalam ruangan.
contagious,Contagious diseases spread rapidly in densely populated areas.,전염성의,전염성 질병은 인구 밀집 지역에서 빠르게 확산된다.,伝染性の,伝染性の病気は人口密集地域で急速に広がる。,传染性的,传染性疾病在人口密集地区迅速传播。,contagioso,Las enfermedades contagiosas se propagan rápidamente en áreas densamente pobladas.,truyền nhiễm,Các bệnh truyền nhiễm lây lan nhanh chóng ở các khu vực đông dân cư.,ติดต่อ,โรคติดต่อแพร่กระจายอย่างรวดเร็วในพื้นที่ที่มีประชากรหนาแน่น,menular,Penyakit menular menyebar dengan cepat di daerah berpenduduk padat.
resiliency,Building community resiliency is a key objective for social workers in disaster zones.,회복력,지역 사회 회복력 구축은 재해 지역 사회 복지사들의 핵심 목표이다.,レジリエンス,コミュニティのレジリエンス構築は災害地域のソーシャルワーカーの主要な目標である。,韧性,建设社区韧性是灾区社会工作者的关键目标。,resiliencia,Construir la resiliencia comunitaria es un objetivo clave para los trabajadores sociales en zonas de desastre.,khả năng phục hồi,Xây dựng khả năng phục hồi cộng đồng là mục tiêu chính của nhân viên xã hội trong vùng thiên tai.,ความยืดหยุ่น,การสร้างความยืดหยุ่นของชุมชนเป็นวัตถุประสงค์สำคัญสำหรับนักสังคมสงเคราะห์ในเขตภัยพิบัติ,ketahanan,Membangun ketahanan masyarakat adalah tujuan utama bagi pekerja sosial di zona bencana.
seeding,The tournament seeding is based on each team's performance ranking.,시드 배정,대회 시드 배정은 각 팀의 성적 순위를 기반으로 한다.,シード,トーナメントのシードは各チームの成績ランキングに基づいている。,种子排名,锦标赛的种子排名基于每支球队的成绩排名。,cabeza de serie,La clasificación de cabezas de serie del torneo se basa en el ranking de rendimiento de cada equipo.,xếp hạng hạt giống,Xếp hạng hạt giống của giải đấu dựa trên thứ hạng thành tích của mỗi đội.,การจัดอันดับ,การจัดอันดับของทัวร์นาเมนต์ขึ้นอยู่กับการจัดอันดับผลงานของแต่ละทีม,pemeringkatan,Pemeringkatan turnamen didasarkan pada peringkat kinerja setiap tim.
anatomy,Veterinary students must study animal anatomy in great detail.,해부학,수의학 학생들은 동물 해부학을 매우 상세하게 공부해야 한다.,解剖学,獣医学の学生は動物の解剖学を非常に詳細に学ばなければならない。,解剖学,兽医学生必须非常详细地学习动物解剖学。,anatomía,Los estudiantes de veterinaria deben estudiar la anatomía animal con gran detalle.,giải phẫu học,Sinh viên thú y phải nghiên cứu giải phẫu học động vật một cách chi tiết.,กายวิภาคศาสตร์,นักศึกษาสัตวแพทย์ต้องศึกษากายวิภาคศาสตร์ของสัตว์อย่างละเอียด,anatomi,Mahasiswa kedokteran hewan harus mempelajari anatomi hewan secara detail.
atrium,The building features a glass atrium that floods the lobby with natural light.,아트리움,건물은 로비에 자연광을 가득 채우는 유리 아트리움이 특징이다.,アトリウム,建物にはロビーに自然光をあふれさせるガラスのアトリウムがある。,中庭,建筑配有玻璃中庭，让大厅充满自然光。,atrio,El edificio cuenta con un atrio de cristal que inunda el vestíbulo con luz natural.,sảnh kính,Tòa nhà có một sảnh kính làm tràn ngập ánh sáng tự nhiên vào sảnh đợi.,โถงกระจก,อาคารมีโถงกระจกที่ทำให้ล็อบบี้เต็มไปด้วยแสงธรรมชาติ,atrium,Bangunan ini memiliki atrium kaca yang membanjiri lobi dengan cahaya alami.
malnutrition,Public health programs aim to reduce malnutrition in developing regions.,영양실조,공중 보건 프로그램은 개발 도상 지역의 영양실조를 줄이는 것을 목표로 한다.,栄養失調,公衆衛生プログラムは発展途上地域の栄養失調を減らすことを目指している。,营养不良,公共卫生项目旨在减少发展中地区的营养不良。,desnutrición,Los programas de salud pública buscan reducir la desnutrición en regiones en desarrollo.,suy dinh dưỡng,Các chương trình y tế công cộng nhằm giảm suy dinh dưỡng ở các vùng đang phát triển.,ภาวะทุพโภชนาการ,โปรแกรมสาธารณสุขมุ่งลดภาวะทุพโภชนาการในภูมิภาคที่กำลังพัฒนา,malnutrisi,Program kesehatan masyarakat bertujuan mengurangi malnutrisi di wilayah berkembang.
safeguarding,Safeguarding policies protect children from abuse and exploitation.,보호,보호 정책은 아동을 학대와 착취로부터 보호한다.,セーフガーディング,セーフガーディングポリシーは子どもたちを虐待と搾取から守る。,保护,保护政策保护儿童免受虐待和剥削。,protección,Las políticas de protección protegen a los niños del abuso y la explotación.,bảo vệ,Các chính sách bảo vệ trẻ em khỏi lạm dụng và bóc lột.,การคุ้มครอง,นโยบายการคุ้มครองปกป้องเด็กจากการล่วงละเมิดและการแสวงหาประโยชน์,perlindungan,Kebijakan perlindungan melindungi anak-anak dari penyalahgunaan dan eksploitasi.
relegation,The team faced relegation after finishing last in the league standings.,강등,팀이 리그 순위에서 최하위를 기록한 후 강등에 직면했다.,降格,チームはリーグ順位で最下位に終わり降格に直面した。,降级,球队在联赛排名中垫底后面临降级。,descenso,El equipo enfrentó el descenso después de terminar último en la clasificación de la liga.,xuống hạng,Đội phải đối mặt với việc xuống hạng sau khi đứng cuối bảng xếp hạng giải đấu.,การตกชั้น,ทีมเผชิญกับการตกชั้นหลังจากจบอันดับสุดท้ายในตารางลีก,degradasi,Tim menghadapi degradasi setelah menyelesaikan musim di posisi terakhir klasemen liga.
pandemic,The pandemic forced governments worldwide to implement strict health measures.,팬데믹,팬데믹으로 인해 전 세계 정부가 엄격한 보건 조치를 시행해야 했다.,パンデミック,パンデミックにより世界中の政府が厳格な健康対策を実施せざるを得なくなった。,大流行,大流行迫使全球各国政府实施严格的卫生措施。,pandemia,La pandemia obligó a los gobiernos de todo el mundo a implementar medidas de salud estrictas.,đại dịch,Đại dịch buộc các chính phủ trên toàn thế giới phải thực hiện các biện pháp y tế nghiêm ngặt.,การระบาดใหญ่,การระบาดใหญ่บังคับให้รัฐบาลทั่วโลกดำเนินมาตรการสุขภาพที่เข้มงวด,pandemi,Pandemi memaksa pemerintah di seluruh dunia untuk menerapkan langkah-langkah kesehatan yang ketat.
marginalized,Social workers advocate for the rights of marginalized communities.,소외된,사회 복지사들은 소외된 지역 사회의 권리를 옹호한다.,社会的に疎外された,ソーシャルワーカーは社会的に疎外されたコミュニティの権利を擁護する。,边缘化的,社会工作者为边缘化社区的权利进行倡导。,marginado,Los trabajadores sociales abogan por los derechos de las comunidades marginadas.,bị gạt ra ngoài lề,Nhân viên xã hội vận động cho quyền lợi của các cộng đồng bị gạt ra ngoài lề.,ชายขอบ,นักสังคมสงเคราะห์สนับสนุนสิทธิของชุมชนชายขอบ,terpinggirkan,Pekerja sosial mengadvokasi hak-hak komunitas terpinggirkan.
halftime,The coach adjusted the strategy during the halftime break.,하프타임,코치가 하프타임 휴식 시간에 전략을 조정했다.,ハーフタイム,コーチはハーフタイムの休憩中に戦略を調整した。,中场休息,教练在中场休息时调整了策略。,medio tiempo,El entrenador ajustó la estrategia durante el descanso de medio tiempo.,giữa hiệp,Huấn luyện viên đã điều chỉnh chiến thuật trong giờ nghỉ giữa hiệp.,พักครึ่ง,โค้ชปรับกลยุทธ์ระหว่างพักครึ่ง,paruh waktu,Pelatih menyesuaikan strategi selama istirahat paruh waktu.
kennel,The veterinary kennel provides overnight care for recovering animals.,사육장,수의학 사육장은 회복 중인 동물들에게 야간 보호를 제공한다.,犬舎,獣医の犬舎は回復中の動物に夜間ケアを提供している。,犬舍,兽医犬舍为康复中的动物提供夜间护理。,perrera,La perrera veterinaria proporciona atención nocturna para animales en recuperación.,chuồng nuôi,Chuồng nuôi thú y cung cấp dịch vụ chăm sóc qua đêm cho động vật đang hồi phục.,โรงเลี้ยงสัตว์,โรงเลี้ยงสัตว์ของสัตวแพทย์ให้การดูแลข้ามคืนสำหรับสัตว์ที่กำลังฟื้นตัว,kandang,Kandang hewan menyediakan perawatan semalam untuk hewan yang sedang pulih.
commissioner,The league commissioner announced new rules regarding player conduct.,위원장,리그 위원장이 선수 행동에 관한 새로운 규칙을 발표했다.,コミッショナー,リーグのコミッショナーが選手の行動に関する新しいルールを発表した。,专员,联赛专员宣布了关于球员行为的新规则。,comisionado,El comisionado de la liga anunció nuevas reglas sobre la conducta de los jugadores.,ủy viên,Ủy viên giải đấu đã công bố các quy tắc mới về hành vi của cầu thủ.,กรรมาธิการ,กรรมาธิการลีกประกาศกฎใหม่เกี่ยวกับความประพฤติของผู้เล่น,komisioner,Komisioner liga mengumumkan aturan baru mengenai perilaku pemain.
neutering,Early neutering of pets helps control the stray animal population.,중성화 수술,반려동물의 조기 중성화 수술은 유기 동물 개체 수 조절에 도움이 된다.,避妊手術,ペットの早期避妊手術は野良動物の個体数管理に役立つ。,绝育手术,宠物的早期绝育手术有助于控制流浪动物数量。,esterilización,La esterilización temprana de mascotas ayuda a controlar la población de animales callejeros.,triệt sản,Triệt sản sớm cho thú cưng giúp kiểm soát số lượng động vật hoang.,การทำหมัน,การทำหมันสัตว์เลี้ยงแต่เนิ่นๆ ช่วยควบคุมประชากรสัตว์จรจัด,sterilisasi,Sterilisasi dini pada hewan peliharaan membantu mengendalikan populasi hewan liar.
buttress,The flying buttress is a distinctive feature of Gothic cathedral architecture.,부벽,플라잉 부벽은 고딕 대성당 건축의 독특한 특징이다.,控え壁,飛び控え壁はゴシック大聖堂建築の特徴的な要素である。,扶壁,飞扶壁是哥特式大教堂建筑的显著特征。,contrafuerte,El arbotante es una característica distintiva de la arquitectura de catedrales góticas.,trụ chống,Trụ chống bay là đặc trưng nổi bật của kiến trúc nhà thờ Gothic.,ค้ำยัน,ค้ำยันลอยเป็นลักษณะเด่นของสถาปัตยกรรมอาสนวิหารแบบโกธิก,penopang,Penopang terbang adalah ciri khas arsitektur katedral Gotik.
morbidity,Researchers studied the morbidity rates associated with air pollution exposure.,이환율,연구자들은 대기 오염 노출과 관련된 이환율을 연구했다.,罹患率,研究者たちは大気汚染曝露に関連する罹患率を調査した。,发病率,研究人员研究了与空气污染暴露相关的发病率。,morbilidad,Los investigadores estudiaron las tasas de morbilidad asociadas con la exposición a la contaminación del aire.,tỷ lệ mắc bệnh,Các nhà nghiên cứu đã nghiên cứu tỷ lệ mắc bệnh liên quan đến phơi nhiễm ô nhiễm không khí.,อัตราการเจ็บป่วย,นักวิจัยศึกษาอัตราการเจ็บป่วยที่เกี่ยวข้องกับการสัมผัสมลพิษทางอากาศ,morbiditas,Peneliti mempelajari tingkat morbiditas yang terkait dengan paparan polusi udara.
grassroots,The grassroots campaign mobilized volunteers to improve neighborhood safety.,풀뿌리,풀뿌리 캠페인이 이웃 안전을 개선하기 위해 자원봉사자들을 동원했다.,草の根,草の根キャンペーンがボランティアを動員して地域の安全を改善した。,基层,基层运动动员志愿者改善社区安全。,de base,La campaña de base movilizó voluntarios para mejorar la seguridad del vecindario.,cơ sở,Chiến dịch cơ sở đã huy động tình nguyện viên để cải thiện an toàn khu phố.,ระดับรากหญ้า,แคมเปญระดับรากหญ้าระดมอาสาสมัครเพื่อปรับปรุงความปลอดภัยของละแวกบ้าน,akar rumput,Kampanye akar rumput memobilisasi relawan untuk meningkatkan keamanan lingkungan.
dermatology,The veterinary dermatology specialist treated the dog's persistent skin condition.,피부과,수의 피부과 전문의가 개의 지속적인 피부 질환을 치료했다.,皮膚科,獣医皮膚科の専門医が犬の持続的な皮膚疾患を治療した。,皮肤科,兽医皮肤科专家治疗了狗的持续性皮肤病。,dermatología,El especialista en dermatología veterinaria trató la condición persistente de la piel del perro.,da liễu,Chuyên gia da liễu thú y đã điều trị tình trạng da dai dẳng của con chó.,ผิวหนังวิทยา,ผู้เชี่ยวชาญด้านผิวหนังวิทยาสัตวแพทย์รักษาอาการผิวหนังเรื้อรังของสุนัข,dermatologi,Spesialis dermatologi veteriner merawat kondisi kulit anjing yang persisten.
portico,The grand portico at the entrance features tall marble columns.,현관 기둥,입구의 웅장한 현관에는 높은 대리석 기둥이 있다.,ポルチコ,入口の壮大なポルチコには高い大理石の柱がある。,门廊,入口处的宏伟门廊配有高大的大理石柱。,pórtico,El gran pórtico en la entrada presenta altas columnas de mármol.,mái hiên cột,Mái hiên cột lớn ở lối vào có các cột đá cẩm thạch cao.,ระเบียงเสา,ระเบียงเสาใหญ่ที่ทางเข้ามีเสาหินอ่อนสูง,serambi,Serambi megah di pintu masuk menampilkan tiang marmer yang tinggi.
epidemiology,Epidemiology research helps identify risk factors for common diseases.,역학,역학 연구는 일반적인 질병의 위험 요인을 파악하는 데 도움을 준다.,疫学,疫学研究は一般的な疾病のリスク要因を特定するのに役立つ。,流行病学,流行病学研究有助于识别常见疾病的风险因素。,epidemiología,La investigación en epidemiología ayuda a identificar factores de riesgo para enfermedades comunes.,dịch tễ học,Nghiên cứu dịch tễ học giúp xác định các yếu tố nguy cơ của các bệnh phổ biến.,ระบาดวิทยา,การวิจัยทางระบาดวิทยาช่วยระบุปัจจัยเสี่ยงสำหรับโรคทั่วไป,epidemiologi,Penelitian epidemiologi membantu mengidentifikasi faktor risiko penyakit umum.
stipend,The social work intern received a modest stipend during her placement.,수당,사회 복지 인턴은 실습 기간 동안 소액의 수당을 받았다.,手当,ソーシャルワークのインターンは実習期間中にわずかな手当を受け取った。,津贴,社会工作实习生在实习期间获得了一笔微薄的津贴。,estipendio,La pasante de trabajo social recibió un modesto estipendio durante su colocación.,trợ cấp,Thực tập sinh công tác xã hội nhận được một khoản trợ cấp khiêm tốn trong thời gian thực tập.,เงินเบี้ยเลี้ยง,นักศึกษาฝึกงานสังคมสงเคราะห์ได้รับเงินเบี้ยเลี้ยงเล็กน้อยระหว่างการฝึกงาน,tunjangan,Mahasiswa magang pekerjaan sosial menerima tunjangan sederhana selama penempatannya.
segmentation,The marketing team used segmentation to divide customers into groups.,세분화,마케팅 팀은 고객을 그룹으로 나누기 위해 세분화를 사용했어요.,セグメンテーション; 区分,マーケティングチームは顧客をグループに分けるためにセグメンテーションを使った。,细分,营销团队使用细分将客户分成不同群体。,segmentación,El equipo de marketing usó la segmentación para dividir a los clientes en grupos.,phân khúc,Đội marketing dùng phân khúc để chia khách hàng thành nhóm.,การแบ่งส่วน,ทีมการตลาดใช้การแบ่งส่วนเพื่อแบ่งลูกค้าออกเป็นกลุ่ม,segmentasi,Tim pemasaran menggunakan segmentasi untuk membagi pelanggan ke dalam kelompok.
photovoltaic,Photovoltaic panels convert sunlight directly into electricity.,태양광 발전의,태양광 패널은 햇빛을 직접 전기로 변환해요.,太陽光発電の,太陽光パネルは日光を直接電気に変換する。,光伏的,光伏板将阳光直接转化为电能。,fotovoltaico,Los paneles fotovoltaicos convierten la luz solar directamente en electricidad.,quang điện,Tấm quang điện chuyển ánh sáng mặt trời thành điện.,โฟโตโวลตาอิก,แผงโฟโตโวลตาอิกแปลงแสงแดดเป็นไฟฟ้าโดยตรง,fotovoltaik,Panel fotovoltaik mengubah sinar matahari langsung menjadi listrik.
pasteurization,Pasteurization kills harmful bacteria in milk.,저온 살균,저온 살균은 우유 속 유해한 세균을 죽여요.,低温殺菌,低温殺菌は牛乳中の有害な細菌を殺す。,巴氏杀菌,巴氏杀菌能杀死牛奶中的有害细菌。,pasteurización,La pasteurización mata las bacterias dañinas de la leche.,thanh trùng,Thanh trùng tiêu diệt vi khuẩn có hại trong sữa.,การพาสเจอร์ไรส์,การพาสเจอร์ไรส์ฆ่าเชื้อแบคทีเรียที่เป็นอันตรายในนม,pasteurisasi,Pasteurisasi membunuh bakteri berbahaya dalam susu.
weave,The artisan learned to weave silk fabric by hand.,짜다; 직조하다,그 장인은 손으로 실크 직물을 짜는 법을 배웠어요.,織る,その職人は手でシルク生地を織ることを学んだ。,编织,工匠学会了手工编织丝绸面料。,tejer,El artesano aprendió a tejer tela de seda a mano.,dệt,Nghệ nhân học cách dệt vải lụa bằng tay.,ทอ,ช่างฝีมือเรียนรู้การทอผ้าไหมด้วยมือ,menenun,Pengrajin itu belajar menenun kain sutra dengan tangan.
variance,The developer applied for a zoning variance to build a taller structure.,용도 지역 변경 허가,개발자가 더 높은 건물을 짓기 위해 용도 지역 변경 허가를 신청했어요.,特例許可,開発者はより高い建物を建てるために用途地域の特例許可を申請した。,特例许可,开发商申请了分区特例许可以建造更高的建筑。,varianza urbanística,El desarrollador solicitó una varianza urbanística para construir una estructura más alta.,giấy phép ngoại lệ,Chủ đầu tư xin giấy phép ngoại lệ để xây công trình cao hơn.,การขอยกเว้นข้อกำหนดผังเมือง,ผู้พัฒนายื่นขอยกเว้นข้อกำหนดผังเมืองเพื่อสร้างอาคารที่สูงขึ้น,varians zonasi,Pengembang mengajukan varians zonasi untuk membangun struktur yang lebih tinggi.
fuselage,The fuselage of the aircraft was damaged during the landing.,동체,착륙 중에 항공기의 동체가 손상되었어요.,胴体,着陸時に航空機の胴体が損傷した。,机身,飞机机身在着陆时受损。,fuselaje,El fuselaje de la aeronave se dañó durante el aterrizaje.,thân máy bay,Thân máy bay bị hư hại khi hạ cánh.,ลำตัวเครื่องบิน,ลำตัวเครื่องบินเสียหายระหว่างการลงจอด,badan pesawat,Badan pesawat rusak saat pendaratan.
branding,Strong branding helps customers recognize a company instantly.,브랜딩,강력한 브랜딩은 고객이 회사를 즉시 인식하게 도와줘요.,ブランディング,強力なブランディングは顧客が企業をすぐに認識するのに役立つ。,品牌建设,强大的品牌建设帮助顾客立即认出一家公司。,marca; branding,Un fuerte branding ayuda a los clientes a reconocer una empresa al instante.,xây dựng thương hiệu,Xây dựng thương hiệu mạnh giúp khách hàng nhận diện công ty ngay lập tức.,การสร้างแบรนด์,การสร้างแบรนด์ที่แข็งแกร่งช่วยให้ลูกค้าจดจำบริษัทได้ทันที,branding; pencitraan merek,Branding yang kuat membantu pelanggan mengenali perusahaan secara instan.
biomass,Biomass energy is generated from organic materials like wood and crops.,바이오매스,바이오매스 에너지는 목재와 농작물 같은 유기 재료에서 생산돼요.,バイオマス,バイオマスエネルギーは木材や作物などの有機物から生成される。,生物质,生物质能源由木材和农作物等有机材料产生。,biomasa,La energía de biomasa se genera a partir de materiales orgánicos como madera y cultivos.,sinh khối,Năng lượng sinh khối được tạo ra từ vật liệu hữu cơ như gỗ và cây trồng.,ชีวมวล,พลังงานชีวมวลผลิตจากวัสดุอินทรีย์เช่นไม้และพืชผล,biomassa,Energi biomassa dihasilkan dari bahan organik seperti kayu dan tanaman.
emulsifier,An emulsifier helps oil and water mix together in food products.,유화제,유화제는 식품에서 기름과 물이 섞이도록 도와줘요.,乳化剤,乳化剤は食品中で油と水を混合させるのに役立つ。,乳化剂,乳化剂帮助食品中的油和水混合在一起。,emulsionante,Un emulsionante ayuda a que el aceite y el agua se mezclen en los productos alimenticios.,chất nhũ hóa,Chất nhũ hóa giúp dầu và nước trộn lẫn trong thực phẩm.,สารอิมัลซิไฟเออร์,สารอิมัลซิไฟเออร์ช่วยให้น้ำมันและน้ำผสมกันในผลิตภัณฑ์อาหาร,pengemulsi,Pengemulsi membantu minyak dan air bercampur dalam produk makanan.
loom,The weaver set up the loom to start making cloth.,직조기; 베틀,직공은 옷감을 만들기 시작하려고 베틀을 설치했어요.,織機,織り手は布を作り始めるために織機を準備した。,织布机,织工架起织布机开始织布。,telar,El tejedor preparó el telar para comenzar a hacer tela.,khung cửi,Thợ dệt lắp khung cửi để bắt đầu dệt vải.,กี่ทอผ้า,ช่างทอตั้งกี่ทอผ้าเพื่อเริ่มทำผ้า,alat tenun,Penenun memasang alat tenun untuk mulai membuat kain.
plankton,Plankton form the base of the ocean food chain.,플랑크톤,플랑크톤은 해양 먹이 사슬의 기초를 형성해요.,プランクトン,プランクトンは海洋食物連鎖の基盤を形成する。,浮游生物,浮游生物构成了海洋食物链的基础。,plancton,El plancton forma la base de la cadena alimentaria del océano.,sinh vật phù du,Sinh vật phù du tạo nên nền tảng chuỗi thức ăn đại dương.,แพลงก์ตอน,แพลงก์ตอนเป็นพื้นฐานของห่วงโซ่อาหารในมหาสมุทร,plankton,Plankton membentuk dasar rantai makanan laut.
pedestrianize,The city decided to pedestrianize the main shopping street.,보행자 전용으로 만들다,시는 주요 쇼핑 거리를 보행자 전용으로 만들기로 결정했어요.,歩行者専用にする,市はメインのショッピング通りを歩行者専用にすることを決定した。,改为步行街,市政府决定将主要购物街改为步行街。,peatonalizar,La ciudad decidió peatonalizar la calle principal de compras.,cấm xe cơ giới,Thành phố quyết định cấm xe cơ giới trên phố mua sắm chính.,ทำให้เป็นถนนคนเดิน,เมืองตัดสินใจทำให้ถนนช้อปปิ้งหลักเป็นถนนคนเดิน,menjadikan kawasan pejalan kaki,Kota memutuskan untuk menjadikan jalan belanja utama sebagai kawasan pejalan kaki.
altitude,The plane was flying at an altitude of 35000 feet.,고도,비행기는 35000피트 고도에서 비행하고 있었어요.,高度,飛行機は高度35000フィートで飛行していた。,海拔; 高度,飞机在35000英尺的高度飞行。,altitud,El avión volaba a una altitud de 35000 pies.,độ cao,Máy bay đang bay ở độ cao 35000 feet.,ระดับความสูง,เครื่องบินกำลังบินที่ระดับความสูง 35000 ฟุต,ketinggian,Pesawat terbang pada ketinggian 35000 kaki.
upselling,The waiter practiced upselling by suggesting premium wine with the meal.,업셀링,웨이터는 식사에 프리미엄 와인을 추천하며 업셀링을 했어요.,アップセリング,ウェイターは食事にプレミアムワインを勧めることでアップセリングを実践した。,追加销售,服务员通过推荐搭配餐食的高级葡萄酒来进行追加销售。,venta adicional,El mesero practicó la venta adicional al sugerir vino premium con la comida.,bán thêm,Nhân viên phục vụ thực hành bán thêm bằng cách gợi ý rượu cao cấp.,การขายเพิ่ม,บริกรฝึกการขายเพิ่มโดยแนะนำไวน์ระดับพรีเมียมกับอาหาร,upselling,Pelayan mempraktikkan upselling dengan menyarankan anggur premium untuk menemani makanan.
geothermal,Iceland uses geothermal energy to heat most of its buildings.,지열의,아이슬란드는 대부분의 건물을 난방하기 위해 지열 에너지를 사용해요.,地熱の,アイスランドはほとんどの建物の暖房に地熱エネルギーを利用している。,地热的,冰岛利用地热能为大部分建筑供暖。,geotérmico,Islandia utiliza energía geotérmica para calentar la mayoría de sus edificios.,địa nhiệt,Iceland dùng năng lượng địa nhiệt để sưởi ấm hầu hết tòa nhà.,พลังงานความร้อนใต้พิภพ,ไอซ์แลนด์ใช้พลังงานความร้อนใต้พิภพเพื่อให้ความร้อนแก่อาคารส่วนใหญ่,geotermal,Islandia menggunakan energi geotermal untuk memanaskan sebagian besar gedungnya.
fermentation,"Fermentation is used to produce yogurt, cheese, and beer.",발효,발효는 요구르트와 치즈 그리고 맥주를 만드는 데 사용돼요.,発酵,発酵はヨーグルトやチーズやビールの製造に使われる。,发酵,发酵用于生产酸奶、奶酪和啤酒。,fermentación,La fermentación se usa para producir yogur queso y cerveza.,lên men,"Lên men dùng để sản xuất sữa chua, phô mai và bia.",การหมัก,การหมักใช้ในการผลิตโยเกิร์ต ชีส และเบียร์,fermentasi,"Fermentasi digunakan untuk memproduksi yogurt, keju, dan bir."
synthetic,The jacket is made of synthetic fibers rather than natural ones.,합성의,그 재킷은 천연 섬유가 아닌 합성 섬유로 만들어졌어요.,合成の; 人工の,そのジャケットは天然ではなく合成繊維で作られている。,合成的,这件夹克是用合成纤维而非天然纤维制成的。,sintético,La chaqueta está hecha de fibras sintéticas en lugar de naturales.,tổng hợp; nhân tạo,Áo khoác được làm từ sợi tổng hợp thay vì sợi tự nhiên.,สังเคราะห์,เสื้อแจ็คเก็ตทำจากเส้นใยสังเคราะห์แทนที่จะเป็นเส้นใยธรรมชาติ,sintetis,Jaket itu terbuat dari serat sintetis bukan yang alami.
tidal,Tidal energy harnesses the power of ocean tides.,조수의; 조력의,조력 에너지는 바다 조수의 힘을 활용해요.,潮汐の,潮汐エネルギーは海の潮の力を利用する。,潮汐的,潮汐能利用海洋潮汐的力量。,de mareas; mareal,La energía de mareas aprovecha el poder de las mareas oceánicas.,thủy triều,Năng lượng thủy triều khai thác sức mạnh của thủy triều đại dương.,พลังงานน้ำขึ้นน้ำลง,พลังงานน้ำขึ้นน้ำลงใช้ประโยชน์จากพลังของกระแสน้ำขึ้นน้ำลง,pasang surut,Energi pasang surut memanfaatkan kekuatan pasang surut laut.
additive,"Food additives include preservatives, colorings, and flavor enhancers.",첨가물,식품 첨가물에는 방부제와 착색제 그리고 향미 증진제가 포함돼요.,添加物,食品添加物には保存料や着色料や風味増強剤が含まれる。,添加剂,食品添加剂包括防腐剂、色素和增味剂。,aditivo,"Los aditivos alimentarios incluyen conservantes, colorantes y potenciadores de sabor.",chất phụ gia,"Phụ gia thực phẩm gồm chất bảo quản, chất tạo màu và chất tăng hương vị.",สารเติมแต่ง,สารเติมแต่งอาหารได้แก่สารกันเสีย สี และสารเพิ่มรสชาติ,zat aditif,"Zat aditif makanan termasuk pengawet, pewarna, dan penambah rasa."
aquaculture,Aquaculture has become a major source of seafood worldwide.,양식업,양식업은 전 세계적으로 주요 해산물 공급원이 되었어요.,水産養殖,水産養殖は世界中で海産物の主要な供給源となっている。,水产养殖,水产养殖已成为全球海鲜的主要来源。,acuicultura,La acuicultura se ha convertido en una fuente principal de mariscos a nivel mundial.,nuôi trồng thủy sản,Nuôi trồng thủy sản đã trở thành nguồn hải sản chính toàn cầu.,การเพาะเลี้ยงสัตว์น้ำ,การเพาะเลี้ยงสัตว์น้ำกลายเป็นแหล่งอาหารทะเลหลักทั่วโลก,akuakultur,Akuakultur telah menjadi sumber utama makanan laut di seluruh dunia.
mixed-use,"The mixed-use development includes apartments, shops, and offices.",복합 용도의,그 복합 용도 개발에는 아파트와 상점 그리고 사무실이 포함돼요.,複合用途の,その複合用途開発にはアパートや店舗やオフィスが含まれている。,混合用途的,混合用途开发项目包括公寓、商店和办公室。,de uso mixto,"El desarrollo de uso mixto incluye apartamentos, tiendas y oficinas.",đa chức năng,"Khu phát triển đa chức năng bao gồm căn hộ, cửa hàng và văn phòng.",การใช้ประโยชน์แบบผสม,โครงการพัฒนาแบบผสมรวมถึงอพาร์ตเมนต์ ร้านค้า และสำนักงาน,penggunaan campuran,"Pengembangan penggunaan campuran meliputi apartemen, toko, dan kantor."
