korean,english,alt,situation,note,category
GTX 개통이 수도권 교통을 바꿀 거야,"The GTX opening will transform metropolitan area transportation.",The new express rail will revolutionize commuting in the capital region.,사회,GTX = 수도권광역급행철도 / commuting = 통근,사회
KTX 노선 확장이 지방 발전에 도움이 될까?,Will expanding KTX routes help develop rural areas?,Can high-speed rail expansion boost provincial economies?,사회,KTX = 한국고속철도 / provincial = 지방의,사회
보행자 중심 도시 계획이 필요해,We need pedestrian-centered urban planning.,Cities should be designed around walkability.,사회,pedestrian-centered = 보행자 중심 / urban planning = 도시 계획,사회
자전거 도로 인프라가 부족해,Bike lane infrastructure is insufficient.,There aren't enough dedicated cycling paths.,사회,bike lane = 자전거 도로 / infrastructure = 인프라,사회
공유 킥보드 규제가 필요해,We need regulations on shared electric scooters.,E-scooter sharing services need better rules.,사회,shared electric scooters = 공유 킥보드 / regulations = 규제,사회
노키즈존 논란에 대해 어떻게 생각해?,What do you think about the no-kids zone controversy?,How do you feel about businesses banning children?,사회,no-kids zone = 노키즈존 / controversy = 논란,사회
반려동물 등록제가 의무화됐어,Pet registration has become mandatory.,Registering your companion animal is now required by law.,사회,pet registration = 반려동물 등록 / mandatory = 의무적인,사회
동물권에 대한 인식이 높아지고 있어,Awareness of animal rights is growing.,People are becoming more conscious about animal welfare.,사회,animal rights = 동물권 / welfare = 복지,사회
채식주의가 환경 운동과 연결되고 있어,Vegetarianism is becoming linked to the environmental movement.,Plant-based diets are increasingly seen as an eco-friendly choice.,환경,vegetarianism = 채식주의 / plant-based = 식물성,환경
푸드 테크가 식량 문제를 해결할 수 있을까?,Can food tech solve the food crisis?,Will innovations in food technology address global hunger?,기술,food tech = 푸드 테크 / food crisis = 식량 문제,기술
대체육 시장이 커지고 있어,The alternative meat market is growing.,Plant-based and lab-grown meat are gaining market share.,기술,alternative meat = 대체육 / lab-grown = 배양,기술
유전자 편집 식품에 대한 논란이 있어,There's controversy over gene-edited foods.,People are debating whether genetically modified crops are safe.,기술,gene-edited = 유전자 편집 / genetically modified = 유전자 변형,기술
식량 자급률이 너무 낮아서 걱정이야,I'm worried because the food self-sufficiency rate is too low.,Our dependence on food imports is concerning.,사회,food self-sufficiency = 식량 자급률 / imports = 수입,사회
한일 관계가 최근 개선되고 있어,Korea-Japan relations have been improving recently.,Ties between Seoul and Tokyo are getting better.,국제,relations = 관계 / improving = 개선되다,국제
한미 동맹이 더 강화되고 있어,The Korea-US alliance is being further strengthened.,The Seoul-Washington partnership is growing stronger.,국제,alliance = 동맹 / strengthened = 강화되다,국제
남북 관계가 다시 경색됐어,Inter-Korean relations have become strained again.,North-South ties have frozen up once more.,국제,inter-Korean relations = 남북 관계 / strained = 경색된,국제
EU가 새로운 무역 협정을 추진 중이야,The EU is pushing for a new trade agreement.,The European Union is negotiating fresh trade deals.,국제,trade agreement = 무역 협정 / negotiating = 협상하다,국제
브릭스 확대가 세계 질서를 바꿀 수 있어,BRICS expansion could reshape the global order.,The growing BRICS bloc might alter international power dynamics.,국제,BRICS = 브릭스 (브라질·러시아·인도·중국·남아공) / global order = 세계 질서,국제
대만 해협 긴장이 고조되고 있어,Tensions in the Taiwan Strait are escalating.,The situation around Taiwan is becoming increasingly tense.,국제,Taiwan Strait = 대만 해협 / escalating = 고조되다,국제
아프리카 경제 성장에 주목해야 해,We should pay attention to Africa's economic growth.,African economies deserve more attention for their rapid development.,국제,economic growth = 경제 성장 / rapid development = 빠른 발전,국제
기후 정상회의에서 합의가 안 됐대,No agreement was reached at the climate summit.,The climate conference ended without a deal.,국제,climate summit = 기후 정상회의 / agreement = 합의,국제
UN 개혁 논의가 진전이 없어,Discussions on UN reform are making no progress.,The push to reform the United Nations is going nowhere.,국제,UN reform = 유엔 개혁 / making progress = 진전되다,국제
국제 인도주의 위기가 심각해,The international humanitarian crisis is severe.,Global humanitarian emergencies are at an alarming level.,국제,humanitarian crisis = 인도주의 위기 / emergencies = 위기 상황,국제
이민 정책 개편이 필요해,Immigration policy reform is needed.,We need to overhaul the country's immigration system.,사회,immigration policy = 이민 정책 / overhaul = 전면 개편,사회
외국인 노동자 처우가 열악해,Working conditions for foreign laborers are poor.,Migrant workers are being treated unfairly.,인권,foreign laborers = 외국인 노동자 / treated unfairly = 부당한 대우,인권
결혼이민자 지원이 부족해,Support for marriage immigrants is insufficient.,Spousal visa holders aren't getting enough help.,사회,marriage immigrants = 결혼이민자 / insufficient = 부족한,사회
불법 체류자 문제가 복잡해,The issue of undocumented immigrants is complicated.,Dealing with illegal overstayers is a thorny problem.,사회,undocumented immigrants = 불법 체류자 / thorny = 까다로운,사회
인구 절벽이 현실이 됐어,The demographic cliff has become reality.,The population plunge is actually happening now.,사회,demographic cliff = 인구 절벽 / population plunge = 인구 급감,사회
국공립 어린이집이 부족해,There aren't enough public daycare centers.,We need more government-run childcare facilities.,사회,public daycare = 국공립 어린이집 / childcare facilities = 보육 시설,사회
육아휴직 사용률이 낮아,The parental leave usage rate is low.,Not enough people are actually taking their parental leave.,사회,parental leave = 육아휴직 / usage rate = 사용률,사회
워라밸이 중요한 시대야,We live in an era where work-life balance matters.,Work-life balance has become a top priority for workers.,사회,work-life balance = 워라밸 / priority = 우선순위,사회
정년 연장 논의가 본격화되고 있어,Discussions about extending the retirement age are ramping up.,The push to raise the mandatory retirement age is gaining momentum.,고용,retirement age = 정년 / extending = 연장,고용
재택근무가 뉴노멀이 됐어,Working from home has become the new normal.,Remote work is here to stay.,고용,working from home = 재택근무 / new normal = 뉴노멀,고용
공무원 시험 경쟁률이 떨어지고 있어,Competition rates for civil service exams are declining.,Fewer people are competing for government jobs.,고용,civil service exam = 공무원 시험 / competition rate = 경쟁률,고용
프리랜서 보호 제도가 미비해,Protections for freelancers are inadequate.,There's a lack of legal safeguards for independent workers.,고용,freelancer = 프리랜서 / safeguards = 보호 장치,고용
산업재해 사망률이 높아,The industrial accident death rate is high.,Workplace fatality rates are unacceptably high.,고용,industrial accident = 산업재해 / fatality rate = 사망률,고용
중대재해처벌법 실효성에 의문이 있어,There are doubts about the effectiveness of the Serious Accidents Punishment Act.,People question whether the workplace safety law actually works.,법률,Serious Accidents Punishment Act = 중대재해처벌법 / effectiveness = 실효성,법률
최저임금 1만원 시대가 왔어,The era of a 10000-won minimum wage has arrived.,Minimum wage has finally hit the 10K won mark.,고용,minimum wage = 최저임금 / era = 시대,고용
임금 체불 문제가 여전해,Unpaid wages remain a persistent problem.,Workers still aren't getting paid on time.,고용,unpaid wages = 임금 체불 / persistent = 지속적인,고용
직장 내 괴롭힘 금지법이 있는데 잘 안 지켜져,There's a workplace harassment prohibition law but it's not well enforced.,The anti-bullying law at work exists on paper but lacks enforcement.,고용,workplace harassment = 직장 내 괴롭힘 / enforcement = 시행,고용
취업 시장이 얼어붙었어,The job market has frozen up.,Employment opportunities have dried up completely.,고용,job market = 취업 시장 / dried up = 고갈되다,고용
공공일자리 확대가 근본적 해결책이 될까?,Can expanding public sector jobs be a fundamental solution?,Is creating more government positions really the answer?,고용,public sector jobs = 공공일자리 / fundamental solution = 근본적 해결책,고용
특성화고 취업률이 떨어지고 있어,Employment rates for vocational high school graduates are declining.,Specialized high school grads are having a harder time finding jobs.,교육정책,vocational high school = 특성화고 / employment rate = 취업률,교육정책
대학 구조조정이 불가피해,University restructuring is inevitable.,College closures and mergers are unavoidable.,교육정책,restructuring = 구조조정 / inevitable = 불가피한,교육정책
평생교육 시스템이 강화돼야 해,The lifelong learning system needs to be strengthened.,We need better continuing education infrastructure.,교육정책,lifelong learning = 평생교육 / infrastructure = 기반,교육정책
학생 인권 조례 폐지 논란이 있어,There's controversy over repealing student rights ordinances.,The move to scrap student rights charters is generating backlash.,교육정책,student rights ordinance = 학생 인권 조례 / repealing = 폐지,교육정책
교권 침해 문제가 심각해,Violations of teachers' rights are a serious issue.,Teachers' authority is being severely undermined.,교육정책,teachers' rights = 교권 / undermined = 침해되다,교육정책
국제학교 수요가 늘고 있어,Demand for international schools is increasing.,More parents want to send their kids to international schools.,교육정책,international school = 국제학교 / demand = 수요,교육정책
학벌 사회가 여전히 공고해,The emphasis on academic credentials is still deeply rooted.,Korean society is still obsessed with which university you attended.,사회,academic credentials = 학벌 / deeply rooted = 공고한,사회
지방대학 위기가 심각해,Regional universities are in serious crisis.,Provincial colleges are facing an existential threat.,교육정책,regional universities = 지방대학 / existential threat = 존립 위기,교육정책
학생 정신건강 지원이 부족해,Mental health support for students is lacking.,Schools don't provide enough psychological counseling for kids.,교육정책,mental health = 정신건강 / psychological counseling = 심리 상담,교육정책
늘봄학교 정책에 대해 어떻게 생각해?,What do you think about the extended school care policy?,How do you feel about the after-school childcare program?,교육정책,extended school care = 늘봄학교 / after-school = 방과 후,교육정책
공교육 정상화가 시급해,Normalizing public education is urgent.,Fixing the public school system needs to be a top priority.,교육정책,public education = 공교육 / normalizing = 정상화,교육정책
가습기 살균제 피해자 보상이 제대로 안 되고 있어,"Compensation for humidifier sanitizer victims isn't being handled properly.",Survivors of the humidifier disinfectant scandal are still fighting for justice.,사회,humidifier sanitizer = 가습기 살균제 / compensation = 보상,사회
이태원 참사 진상 규명이 필요해,"The truth behind the Itaewon tragedy needs to be uncovered.",We need a thorough investigation into the Itaewon disaster.,사회,truth-finding = 진상 규명 / thorough investigation = 철저한 조사,사회
재난 대응 시스템이 허술해,The disaster response system is inadequate.,Emergency management infrastructure has too many holes.,사회,disaster response = 재난 대응 / inadequate = 허술한,사회
재난문자가 너무 자주 와서 무감각해졌어,Emergency alerts come so often I've become desensitized.,I get so many disaster texts I don't even read them anymore.,사회,emergency alerts = 재난문자 / desensitized = 무감각해진,사회
소방관 처우 개선이 시급해,Improving firefighters' working conditions is urgent.,First responders need better pay and support.,사회,firefighters = 소방관 / working conditions = 처우,사회
경찰 개혁이 필요해,Police reform is needed.,Law enforcement needs to be overhauled.,사회,police reform = 경찰 개혁 / law enforcement = 법 집행 기관,사회
검찰 수사권 축소 논란이 있어,There's a controversy over reducing prosecutors' investigative powers.,The move to limit prosecutorial authority is highly debated.,법률,prosecutors = 검찰 / investigative powers = 수사권,법률
공수처가 제 역할을 하고 있을까?,Is the Corruption Investigation Office for High-ranking Officials doing its job?,Is the CIO actually fulfilling its purpose?,법률,공수처 = 고위공직자범죄수사처 / fulfilling its purpose = 제 역할을 하다,법률
사법부 독립이 흔들리고 있다는 우려가 있어,There are concerns that judicial independence is being shaken.,Some worry the courts are losing their autonomy.,법률,judicial independence = 사법부 독립 / autonomy = 자율성,법률
배심원 제도 확대에 대한 논의가 있어,There's a discussion about expanding the jury system.,People are debating whether to give juries more power in Korea.,법률,jury system = 배심원 제도 / expanding = 확대,법률
전자발찌 제도가 실효성이 있을까?,Is the electronic ankle bracelet system actually effective?,Do GPS monitoring devices on offenders really prevent crime?,법률,electronic ankle bracelet = 전자발찌 / GPS monitoring = 위치 추적,법률
소년법 폐지 논란이 뜨거워,The debate over abolishing the Juvenile Act is intense.,There's a heated argument about scrapping juvenile offender protections.,법률,Juvenile Act = 소년법 / abolishing = 폐지,법률
집단소송제 도입이 필요해,We need to introduce a class action lawsuit system.,Korea should adopt a proper class action mechanism.,법률,class action lawsuit = 집단소송 / introduce = 도입,법률
징벌적 손해배상이 확대돼야 해,Punitive damages should be expanded.,Companies need to face larger financial penalties for wrongdoing.,법률,punitive damages = 징벌적 손해배상 / financial penalties = 재정적 제재,법률
국가보안법 폐지에 대한 논의가 있어,There's discussion about abolishing the National Security Act.,Some advocate for repealing the anti-communist security law.,법률,National Security Act = 국가보안법 / repealing = 폐지,법률
양심적 병역거부가 인정됐어,Conscientious objection to military service has been recognized.,Korea now allows people to refuse military duty on moral grounds.,인권,conscientious objection = 양심적 병역거부 / moral grounds = 도덕적 이유,인권
차별금지법 제정이 시급해,Enacting an anti-discrimination law is urgent.,We desperately need comprehensive anti-bias legislation.,인권,anti-discrimination law = 차별금지법 / enacting = 제정,인권
성소수자 권리에 대한 논의가 필요해,We need a discussion about LGBTQ+ rights.,It's time to have a serious conversation about sexual minority rights.,인권,LGBTQ+ rights = 성소수자 권리 / sexual minority = 성소수자,인권
위안부 문제가 아직 해결이 안 됐어,The comfort women issue still hasn't been resolved.,The wartime sexual slavery matter remains unsettled.,인권,comfort women = 위안부 / resolved = 해결되다,인권
강제징용 배상 문제가 복잡해,The forced labor compensation issue is complicated.,Reparations for wartime conscripted workers remain contentious.,인권,forced labor = 강제징용 / reparations = 배상,인권
혐오범죄 처벌이 강화돼야 해,Penalties for hate crimes need to be strengthened.,We need tougher laws against bias-motivated offenses.,인권,hate crimes = 혐오범죄 / bias-motivated = 편견에 의한,인권
이주노동자 인권 침해 사례가 많아,There are many cases of human rights violations against migrant workers.,Immigrant laborers frequently face abuse and exploitation.,인권,migrant workers = 이주노동자 / exploitation = 착취,인권
아동 온라인 보호가 시급해,Protecting children online is urgent.,We need stronger safeguards for kids on the internet.,인권,online protection = 온라인 보호 / safeguards = 보호 장치,인권
노인 학대가 증가하고 있어,Elder abuse is on the rise.,Cases of mistreating seniors are growing.,인권,elder abuse = 노인 학대 / mistreating = 학대하다,인권
군 인권 개선이 필요해,Military human rights need improvement.,Conditions for service members need to get better.,인권,military human rights = 군 인권 / service members = 군인,인권
정신건강 복지법이 강화돼야 해,The mental health welfare law needs to be strengthened.,We need better legislation supporting psychological well-being.,의료정책,mental health = 정신건강 / welfare law = 복지법,의료정책
자살 예방 정책이 효과가 있을까?,Are suicide prevention policies actually working?,Do the government's anti-suicide measures make a real difference?,의료정책,suicide prevention = 자살 예방 / measures = 대책,의료정책
의료 민영화에 반대하는 목소리가 커,Opposition to healthcare privatization is growing.,More people are speaking out against privatizing medical services.,의료정책,privatization = 민영화 / opposition = 반대,의료정책
간호법 제정 논란이 있었어,There was a controversy over enacting a nursing law.,The standalone nursing act generated a lot of debate.,의료정책,nursing law = 간호법 / enacting = 제정,의료정책
감염병 대응 체계가 개선돼야 해,The infectious disease response system needs to be improved.,Our pandemic preparedness infrastructure needs upgrading.,의료정책,infectious disease = 감염병 / preparedness = 대비 태세,의료정책
한의학과 양의학 갈등이 여전해,The conflict between traditional Korean medicine and Western medicine persists.,The turf war between Eastern and Western medical practitioners continues.,의료정책,traditional Korean medicine = 한의학 / Western medicine = 양의학,의료정책
의료 사각지대가 넓어,Healthcare blind spots are widespread.,Too many people fall through the cracks of the medical system.,의료정책,healthcare blind spots = 의료 사각지대 / fall through the cracks = 혜택을 못 받다,의료정책
약값이 너무 비싸,Medication prices are too expensive.,Prescription drugs cost way too much.,의료정책,medication prices = 약값 / prescription drugs = 처방약,의료정책
국민건강검진 받았어?,Did you get your national health checkup?,Have you done your annual government-provided health screening?,의료정책,national health checkup = 국민건강검진 / screening = 검진,의료정책
응급의료 인프라가 부족해,Emergency medical infrastructure is insufficient.,There aren't enough emergency care facilities.,의료정책,emergency medical = 응급의료 / infrastructure = 인프라,의료정책
전기요금 누진제가 불합리해,The progressive electricity rate system is unreasonable.,The tiered pricing structure for electric bills is unfair.,물가,progressive rate = 누진제 / tiered pricing = 단계별 요금,물가
가스비가 많이 올랐어,Gas bills went up a lot.,Natural gas prices have increased significantly.,물가,gas bills = 가스비 / increased significantly = 크게 올랐다,물가
물가 안정 대책이 필요해,We need measures to stabilize prices.,The government should do more to keep inflation in check.,물가,price stabilization = 물가 안정 / keep in check = 억제하다,물가
서민 물가 체감이 심각해,The price burden felt by ordinary people is severe.,Average consumers are really feeling the pinch from rising costs.,물가,price burden = 물가 체감 / feeling the pinch = 부담을 느끼다,물가
수입 물가가 환율 때문에 올랐어,Import prices rose because of the exchange rate.,The weaker won is driving up the cost of imported goods.,물가,import prices = 수입 물가 / weaker won = 원화 약세,물가
해외직구가 더 싼 경우가 많아,Buying directly from overseas is often cheaper.,International online shopping frequently beats domestic prices.,경제,overseas direct purchase = 해외직구 / beats = 이기다,경제
K-콘텐츠가 세계적으로 인기야,Korean content is popular worldwide.,K-content is a global phenomenon.,문화,K-content = K-콘텐츠 / global phenomenon = 세계적 현상,문화
한류가 국가 이미지 제고에 도움이 돼,The Korean Wave helps improve the national image.,Hallyu contributes to enhancing Korea's soft power.,문화,Korean Wave = 한류 / soft power = 소프트 파워,문화
웹툰 산업이 급성장하고 있어,The webtoon industry is growing rapidly.,Digital comics from Korea are booming globally.,문화,webtoon = 웹툰 / booming = 급성장하는,문화
K-팝 아이돌 건강 문제가 우려돼,Health issues among K-pop idols are concerning.,The well-being of K-pop stars is a growing worry.,문화,K-pop idols = 케이팝 아이돌 / well-being = 건강·안녕,문화
게임 산업 규제에 대한 논란이 있어,There's controversy over gaming industry regulations.,The debate about restricting the video game sector continues.,문화,gaming industry = 게임 산업 / regulations = 규제,문화
문화재 환수 운동이 계속되고 있어,The movement to repatriate cultural artifacts continues.,Efforts to bring stolen heritage items back to Korea are ongoing.,문화,repatriate = 환수하다 / cultural artifacts = 문화재,문화
도서관 예산이 삭감됐어,The library budget was cut.,Funding for public libraries got slashed.,문화,budget = 예산 / cut = 삭감하다,문화
예술인 복지가 열악해,Welfare for artists is poor.,Creative professionals don't get enough support.,문화,artists' welfare = 예술인 복지 / creative professionals = 예술 종사자,문화
스포츠 승부조작 문제가 있어,There's a match-fixing problem in sports.,Game rigging scandals keep surfacing in athletics.,문화,match-fixing = 승부조작 / scandals = 스캔들,문화
체육계 폭력 문제가 근절이 안 돼,Violence in the sports world hasn't been eradicated.,Abuse in athletics continues despite reform efforts.,문화,violence = 폭력 / eradicated = 근절되다,문화
e스포츠가 정식 스포츠로 인정받고 있어,Esports is being recognized as an official sport.,Competitive gaming is gaining legitimacy as a real sport.,문화,esports = e스포츠 / legitimacy = 정당성,문화
올림픽 유치에 대한 찬반이 갈려,Opinions are divided on bidding for the Olympics.,People disagree about whether hosting the Games is worth it.,문화,bidding for = 유치하다 / hosting = 개최하다,문화
문화 다양성을 존중해야 해,We should respect cultural diversity.,Embracing multiculturalism is important for society.,문화,cultural diversity = 문화 다양성 / multiculturalism = 다문화주의,문화
표현의 자유와 규제의 균형이 중요해,The balance between freedom of expression and regulation is important.,We need to find the right line between free speech and oversight.,인권,freedom of expression = 표현의 자유 / oversight = 감독,인권
국민 소환제 도입에 대한 논의가 있어,There's discussion about introducing a citizen recall system.,Some advocate for letting voters remove elected officials mid-term.,정치,citizen recall = 국민 소환제 / elected officials = 선출직 공무원,정치
정치 자금 투명성이 강화돼야 해,Political funding transparency needs to be strengthened.,Campaign finance should be more open and accountable.,정치,political funding = 정치 자금 / transparency = 투명성,정치
로비 활동 규제가 필요해,Lobbying activities need to be regulated.,There should be stricter rules on political influence peddling.,정치,lobbying = 로비 활동 / influence peddling = 영향력 행사,정치
공직자 재산 공개가 제대로 이뤄지고 있을까?,Is the disclosure of public officials' assets being done properly?,Are politicians actually being transparent about their wealth?,정치,asset disclosure = 재산 공개 / public officials = 공직자,정치
국회의원 특권을 줄여야 해,Legislative privileges need to be reduced.,Lawmakers' perks should be cut back.,정치,legislative privileges = 국회의원 특권 / perks = 특전,정치
지방자치 분권화가 더 필요해,We need more decentralization of local governance.,Greater autonomy for local governments is essential.,정치,decentralization = 분권화 / local governance = 지방자치,정치
주민참여 예산제가 잘 운영되고 있을까?,Is the participatory budgeting system operating well?,Do citizen-driven budget programs actually work?,정치,participatory budgeting = 주민참여 예산 / citizen-driven = 시민 주도,정치
헌법 개정 논의가 다시 나올 거야,Constitutional amendment discussions will come up again.,The push to revise the constitution is likely to resurface.,정치,constitutional amendment = 헌법 개정 / revise = 개정하다,정치
권력 분산이 민주주의의 핵심이야,Separation of powers is the core of democracy.,Distributing power is fundamental to democratic governance.,정치,separation of powers = 권력 분산 / democratic governance = 민주주의 통치,정치
시민 불복종 운동에 대해 어떻게 생각해?,What do you think about civil disobedience movements?,How do you feel about peaceful resistance against unjust laws?,정치,civil disobedience = 시민 불복종 / peaceful resistance = 평화적 저항,정치
포퓰리즘 정책이 위험해,Populist policies are dangerous.,Pandering to the masses with unrealistic promises is risky.,정치,populism = 포퓰리즘 / pandering = 영합하다,정치
정치 양극화가 심각해,Political polarization is severe.,The ideological divide between left and right is widening.,정치,political polarization = 정치 양극화 / ideological divide = 이념 갈등,정치
가짜뉴스가 선거에 영향을 미쳐,Fake news influences elections.,Misinformation is swaying voters during campaign season.,미디어,fake news = 가짜뉴스 / swaying = 흔들다,미디어
팩트체크가 더 활성화돼야 해,Fact-checking needs to be more active.,We need better and more widespread fact-verification systems.,미디어,fact-checking = 팩트체크 / verification = 검증,미디어
클릭베이트 기사가 너무 많아,There are too many clickbait articles.,Sensational headlines designed to get clicks are everywhere.,미디어,clickbait = 클릭베이트 / sensational = 자극적인,미디어
기자의 취재원 보호가 중요해,Protecting journalists' sources is important.,Reporter-source confidentiality is essential for press freedom.,미디어,sources = 취재원 / confidentiality = 비밀 보장,미디어
언론 자유 지수가 하락했대,The press freedom index declined.,Korea's ranking in media freedom dropped.,미디어,press freedom index = 언론 자유 지수 / declined = 하락하다,미디어
광고와 기사의 경계가 모호해,The line between advertising and articles is blurry.,It's hard to tell sponsored content from real journalism.,미디어,advertising = 광고 / blurry = 모호한,미디어
소셜미디어 중독이 사회 문제야,Social media addiction is a social problem.,Being hooked on social platforms is a growing public health concern.,미디어,social media addiction = 소셜미디어 중독 / public health = 공중보건,미디어
인플루언서 마케팅 규제가 필요해,Influencer marketing needs regulation.,There should be stricter rules on paid promotions by content creators.,미디어,influencer marketing = 인플루언서 마케팅 / paid promotions = 유료 홍보,미디어
사이버 폭력이 심각한 수준이야,Cyberbullying has reached a serious level.,Online harassment is at an alarming level.,미디어,cyberbullying = 사이버 폭력 / online harassment = 온라인 괴롭힘,미디어
디지털 리터러시 교육이 필요해,Digital literacy education is needed.,People need to learn how to critically evaluate online information.,미디어,digital literacy = 디지털 리터러시 / critically evaluate = 비판적으로 평가하다,미디어
부동산 투기 근절이 어려워,Eradicating real estate speculation is difficult.,Stamping out property speculation seems nearly impossible.,부동산,speculation = 투기 / eradicating = 근절하다,부동산
갭투자 위험성이 커졌어,The risks of gap investing have increased.,Leveraged lease-deposit investing has become more dangerous.,부동산,gap investing = 갭투자 / leveraged = 레버리지를 이용한,부동산
분양가 상한제가 효과가 있을까?,Is the price ceiling on new apartments effective?,Does capping presale apartment prices actually help affordability?,부동산,price ceiling = 분양가 상한제 / affordability = 가격 적정성,부동산
임대차 3법이 시장에 미친 영향이 커,The three rental laws had a big impact on the market.,The tenant protection regulations significantly affected the housing market.,부동산,rental laws = 임대차법 / tenant protection = 세입자 보호,부동산
도심 재개발이 젠트리피케이션을 유발해,Urban redevelopment causes gentrification.,City renewal projects push out long-time residents.,부동산,redevelopment = 재개발 / gentrification = 젠트리피케이션,부동산
공공임대주택이 더 필요해,We need more public rental housing.,There should be more government-subsidized apartments.,부동산,public rental housing = 공공임대주택 / subsidized = 보조금을 받는,부동산
주택청약 경쟁률이 장난 아니야,The competition rate for housing subscriptions is insane.,Getting picked in the apartment lottery is incredibly hard.,부동산,housing subscription = 주택청약 / lottery = 추첨,부동산
전월세 전환율이 높아졌어,The jeonse-to-monthly rent conversion rate has increased.,More landlords are switching from lump-sum to monthly rent.,부동산,conversion rate = 전환율 / lump-sum = 일시불,부동산
부동산 세금이 너무 복잡해,Real estate taxes are way too complicated.,The property tax system is incredibly confusing.,부동산,real estate taxes = 부동산 세금 / complicated = 복잡한,부동산
1주택자와 다주택자 세금 차이가 커,There's a big tax difference between single-home and multi-home owners.,The tax gap between owning one property versus several is huge.,부동산,single-home owner = 1주택자 / multi-home owner = 다주택자,부동산
부동산 PF 부실 위기가 있어,There's a real estate project financing insolvency crisis.,Property development loans are at risk of going bad.,부동산,project financing = 프로젝트 파이낸싱 / insolvency = 부실,부동산
주택 공급 확대가 시급해,Expanding housing supply is urgent.,We need to build more homes quickly.,부동산,housing supply = 주택 공급 / expanding = 확대,부동산
공시가격 현실화가 논란이야,Aligning official land prices with market values is controversial.,The push to raise assessed property values is generating backlash.,부동산,official land price = 공시가격 / assessed value = 평가 가치,부동산
코인 시장이 다시 살아나고 있어,The crypto market is coming back to life.,Cryptocurrency trading is rebounding.,암호화폐,crypto market = 코인 시장 / rebounding = 반등하다,암호화폐
CBDC 도입이 현금 사회를 바꿀 거야,The introduction of CBDCs will change the cash-based society.,Central bank digital currencies could make physical money obsolete.,암호화폐,CBDC = 중앙은행 디지털 화폐 / obsolete = 구식의,암호화폐
디파이가 전통 금융을 위협하고 있어,DeFi is threatening traditional finance.,Decentralized finance is challenging conventional banking.,암호화폐,DeFi = 탈중앙화 금융 / conventional banking = 기존 금융,암호화폐
가상자산 과세가 시행된대,Taxation on virtual assets is being implemented.,The government is finally taxing crypto gains.,암호화폐,virtual assets = 가상자산 / taxation = 과세,암호화폐
웹3.0이 인터넷의 미래일까?,Is Web 3.0 the future of the internet?,Will the decentralized web really replace what we have now?,기술,Web 3.0 = 웹3.0 / decentralized = 탈중앙화,기술
핀테크가 은행 업무를 대체하고 있어,Fintech is replacing traditional banking services.,Financial technology apps are making bank branches obsolete.,기술,fintech = 핀테크 / obsolete = 불필요한,기술
인터넷 전문은행이 늘어나고 있어,Internet-only banks are increasing.,Digital-first banks are gaining more customers.,경제,internet-only bank = 인터넷 전문은행 / digital-first = 디지털 우선,경제
마이데이터 서비스를 써봤어?,Have you used a MyData service?,Have you tried any personal data management platforms?,기술,MyData = 마이데이터 (개인 데이터 관리) / personal data management = 개인정보 관리,기술
오픈뱅킹이 편리해졌어,Open banking has become more convenient.,The shared banking infrastructure makes managing accounts easier.,기술,open banking = 오픈뱅킹 / infrastructure = 기반,기술
전세계적으로 디지털 세금이 도입되고 있어,Digital taxes are being introduced worldwide.,Countries around the globe are implementing levies on tech giants.,세금,digital tax = 디지털 세금 / levies = 부과금,세금
가상화폐로 세금을 낼 수 있게 될까?,Will we be able to pay taxes with cryptocurrency?,Could crypto eventually be accepted for tax payments?,세금,cryptocurrency = 가상화폐 / tax payments = 세금 납부,세금
부유세 도입에 대한 찬반이 있어,There are pros and cons regarding introducing a wealth tax.,People are debating whether to tax the ultra-rich.,세금,wealth tax = 부유세 / ultra-rich = 초부유층,세금
세금 회피와 절세의 차이를 알아야 해,You need to know the difference between tax evasion and tax avoidance.,It's important to distinguish between legal tax planning and illegal dodging.,세금,tax evasion = 탈세 / tax avoidance = 절세,세금
역외 탈세 문제가 심각해,Offshore tax evasion is a serious problem.,Hiding money in tax havens is a major issue.,세금,offshore = 역외 / tax havens = 조세 피난처,세금
증여세 부담 때문에 자산 이전이 어려워,The gift tax burden makes asset transfers difficult.,Passing wealth to the next generation is costly due to gift taxes.,세금,gift tax = 증여세 / asset transfer = 자산 이전,세금
부가가치세 인상 논의가 나왔어,There's been talk of raising the value-added tax.,A potential VAT increase is being discussed.,세금,value-added tax = 부가가치세 / VAT = 부가세,세금
종합소득세 신고 시즌이야,It's comprehensive income tax filing season.,Time to file your annual income taxes.,세금,comprehensive income tax = 종합소득세 / filing = 신고,세금
고소득자 세금 부담이 더 커져야 한다는 의견이 있어,Some think high earners should bear a greater tax burden.,There's an argument for making the wealthy pay more in taxes.,세금,high earners = 고소득자 / tax burden = 세금 부담,세금
세금 감면 혜택이 줄어들고 있어,Tax reduction benefits are shrinking.,Fewer deductions and credits are available for taxpayers.,세금,tax reduction = 세금 감면 / deductions = 공제,세금
자율주행 사고 책임 소재가 불분명해,Liability for self-driving car accidents is unclear.,It's hard to determine who's at fault when an autonomous vehicle crashes.,AI,liability = 책임 소재 / autonomous vehicle = 자율주행차,AI
AI 면접이 공정할 수 있을까?,Can AI interviews be fair?,Is it really unbiased to let algorithms screen job candidates?,AI,AI interviews = AI 면접 / unbiased = 편견 없는,AI
